Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
334,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_334.txt,23.0,23.0,23.0,-256.0,21.0,21.0,25.0,-347.0,0.0,0.0,0.0,-334.0,0.0,-6.0,0.0,-323.0,5.0,5.0,8.0,-240.0,83.0,83.0,237.0,145.0,83.0,83.0,293.0,-1355.0,False
335,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_335.txt,34.0,34.0,42.0,-51.0,0.0,-20.0,0.0,-236.0,0.0,-1.0,0.0,-76.0,0.0,-30.0,0.0,-324.0,0.0,-6.0,0.0,-200.0,0.0,-25.0,0.0,-343.0,34.0,34.0,42.0,-1230.0,False
336,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_336.txt,63.0,63.0,73.0,-176.0,6.0,6.0,10.0,-221.0,0.0,-42.0,0.0,-534.0,0.0,-29.0,0.0,-401.0,0.0,-45.0,0.0,-597.0,65.0,65.0,65.0,-228.0,65.0,65.0,148.0,-2157.0,False
337,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_337.txt,37.0,37.0,70.0,-115.0,0.0,-33.0,0.0,-384.0,63.0,63.0,125.0,-56.0,0.0,-44.0,0.0,-497.0,1.0,1.0,1.0,-386.0,0.0,-4.0,0.0,-367.0,63.0,63.0,196.0,-1805.0,False
338,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_338.txt,19.0,19.0,19.0,-522.0,5.0,5.0,5.0,-472.0,34.0,34.0,60.0,-166.0,49.0,49.0,74.0,-224.0,108.0,108.0,220.0,109.0,0.0,-35.0,0.0,-701.0,108.0,108.0,378.0,-1976.0,False
339,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_339.txt,7.0,7.0,7.0,-111.0,0.0,-24.0,0.0,-456.0,0.0,-43.0,0.0,-356.0,0.0,-27.0,0.0,-365.0,0.0,-21.0,0.0,-450.0,0.0,-15.0,0.0,-222.0,7.0,7.0,7.0,-1960.0,False
340,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_340.txt,0.0,-3.0,0.0,-378.0,10.0,10.0,10.0,-255.0,52.0,52.0,100.0,82.0,59.0,59.0,98.0,6.0,20.0,20.0,33.0,-180.0,0.0,-53.0,0.0,-454.0,59.0,59.0,241.0,-1179.0,False
341,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_341.txt,43.0,43.0,43.0,-147.0,15.0,15.0,27.0,-198.0,61.0,61.0,61.0,-86.0,26.0,26.0,26.0,-63.0,2.0,2.0,3.0,-52.0,0.0,-10.0,0.0,-309.0,61.0,61.0,160.0,-855.0,False
342,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_342.txt,56.0,56.0,92.0,53.0,0.0,-6.0,0.0,-313.0,0.0,-28.0,0.0,-283.0,59.0,59.0,59.0,-79.0,35.0,35.0,93.0,-37.0,0.0,-17.0,0.0,-249.0,59.0,59.0,244.0,-908.0,False
343,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_343.txt,128.0,128.0,289.0,289.0,95.0,95.0,132.0,110.0,20.0,20.0,20.0,-274.0,53.0,53.0,84.0,-65.0,12.0,12.0,12.0,-303.0,35.0,35.0,35.0,-150.0,128.0,128.0,572.0,-393.0,False
344,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_344.txt,0.0,-30.0,0.0,-344.0,17.0,17.0,17.0,-214.0,0.0,-12.0,0.0,-230.0,0.0,-35.0,0.0,-344.0,0.0,-23.0,0.0,-374.0,64.0,64.0,118.0,55.0,64.0,64.0,135.0,-1451.0,False
345,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_345.txt,85.0,85.0,109.0,75.0,8.0,8.0,8.0,-169.0,0.0,-4.0,0.0,-220.0,0.0,-24.0,0.0,-364.0,0.0,-41.0,0.0,-421.0,36.0,36.0,67.0,-52.0,85.0,85.0,184.0,-1151.0,False
346,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_346.txt,12.0,12.0,12.0,-321.0,38.0,38.0,81.0,4.0,0.0,-30.0,0.0,-394.0,0.0,-3.0,0.0,-338.0,0.0,-2.0,0.0,-277.0,86.0,86.0,124.0,17.0,86.0,86.0,217.0,-1309.0,False
347,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_347.txt,19.0,19.0,19.0,-516.0,80.0,80.0,80.0,-369.0,104.0,104.0,334.0,334.0,49.0,49.0,66.0,-117.0,0.0,-38.0,0.0,-712.0,121.0,121.0,222.0,-47.0,121.0,121.0,721.0,-1427.0,False
348,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_348.txt,88.0,88.0,148.0,-5.0,16.0,16.0,28.0,-158.0,0.0,-6.0,0.0,-522.0,0.0,-20.0,0.0,-413.0,30.0,30.0,56.0,-107.0,0.0,-9.0,0.0,-475.0,88.0,88.0,232.0,-1680.0,False
349,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_349.txt,53.0,53.0,86.0,35.0,75.0,75.0,207.0,174.0,45.0,45.0,45.0,-221.0,5.0,5.0,5.0,-155.0,0.0,-8.0,0.0,-225.0,0.0,-21.0,0.0,-246.0,75.0,75.0,343.0,-638.0,False
350,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_350.txt,116.0,116.0,183.0,27.0,88.0,88.0,162.0,51.0,73.0,73.0,73.0,-299.0,35.0,35.0,35.0,-419.0,74.0,74.0,80.0,-40.0,0.0,-41.0,0.0,-403.0,116.0,116.0,533.0,-1083.0,False
351,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_351.txt,1.0,1.0,1.0,-109.0,26.0,26.0,33.0,-194.0,0.0,-16.0,0.0,-262.0,3.0,3.0,3.0,-278.0,0.0,-49.0,0.0,-347.0,107.0,107.0,323.0,302.0,107.0,107.0,360.0,-888.0,False
352,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_352.txt,98.0,98.0,117.0,3.0,71.0,71.0,183.0,39.0,85.0,85.0,117.0,-5.0,6.0,6.0,6.0,-246.0,0.0,-58.0,0.0,-447.0,0.0,-8.0,0.0,-401.0,98.0,98.0,423.0,-1057.0,False
353,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_353.txt,86.0,86.0,147.0,71.0,0.0,-8.0,0.0,-246.0,16.0,16.0,16.0,-244.0,15.0,15.0,15.0,-308.0,0.0,-34.0,0.0,-313.0,128.0,128.0,278.0,266.0,128.0,128.0,456.0,-774.0,False
354,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_354.txt,54.0,54.0,116.0,61.0,12.0,12.0,12.0,-146.0,92.0,92.0,92.0,-26.0,25.0,25.0,25.0,-150.0,29.0,29.0,37.0,-197.0,0.0,-63.0,0.0,-429.0,92.0,92.0,282.0,-887.0,False
355,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_355.txt,42.0,42.0,42.0,-124.0,128.0,128.0,284.0,169.0,114.0,114.0,185.0,105.0,103.0,103.0,149.0,-209.0,76.0,76.0,76.0,-319.0,0.0,-81.0,0.0,-737.0,128.0,128.0,736.0,-1115.0,False
356,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_356.txt,70.0,70.0,130.0,-24.0,0.0,-10.0,0.0,-385.0,19.0,19.0,19.0,-369.0,53.0,53.0,86.0,-20.0,83.0,83.0,83.0,-151.0,62.0,62.0,62.0,-155.0,83.0,83.0,380.0,-1104.0,False
357,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_357.txt,64.0,64.0,116.0,-43.0,112.0,112.0,211.0,84.0,33.0,33.0,44.0,-331.0,84.0,84.0,144.0,-46.0,0.0,-67.0,0.0,-687.0,72.0,72.0,117.0,-67.0,112.0,112.0,632.0,-1090.0,False
358,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_358.txt,96.0,96.0,136.0,-12.0,83.0,83.0,171.0,9.0,46.0,46.0,46.0,-381.0,0.0,-44.0,0.0,-385.0,71.0,71.0,122.0,-108.0,0.0,-4.0,0.0,-392.0,96.0,96.0,475.0,-1269.0,False
359,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_359.txt,75.0,75.0,189.0,101.0,0.0,-23.0,0.0,-344.0,0.0,-31.0,0.0,-407.0,0.0,-29.0,0.0,-343.0,0.0,-29.0,0.0,-343.0,28.0,28.0,57.0,-28.0,75.0,75.0,246.0,-1364.0,False
360,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_360.txt,118.0,118.0,216.0,187.0,112.0,112.0,209.0,136.0,123.0,123.0,237.0,202.0,0.0,0.0,0.0,-238.0,29.0,29.0,29.0,-232.0,20.0,20.0,20.0,-330.0,123.0,123.0,711.0,-275.0,False
361,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_361.txt,59.0,59.0,59.0,-314.0,79.0,79.0,146.0,-33.0,132.0,132.0,345.0,293.0,90.0,90.0,124.0,-256.0,0.0,-65.0,0.0,-636.0,30.0,30.0,30.0,-270.0,132.0,132.0,704.0,-1216.0,False
362,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_362.txt,89.0,89.0,150.0,-59.0,81.0,81.0,157.0,-88.0,5.0,5.0,5.0,-447.0,22.0,22.0,22.0,-49.0,30.0,30.0,30.0,-273.0,0.0,-16.0,0.0,-433.0,89.0,89.0,364.0,-1349.0,False
363,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_363.txt,77.0,77.0,177.0,157.0,0.0,-5.0,0.0,-213.0,0.0,-6.0,0.0,-228.0,4.0,4.0,4.0,-195.0,48.0,48.0,81.0,48.0,49.0,49.0,95.0,22.0,77.0,77.0,357.0,-409.0,False
364,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_364.txt,187.0,187.0,483.0,476.0,171.0,171.0,339.0,134.0,84.0,84.0,117.0,-164.0,85.0,85.0,124.0,-279.0,0.0,0.0,0.0,-586.0,0.0,0.0,0.0,-586.0,187.0,187.0,1063.0,-1005.0,False
365,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_365.txt,0.0,-53.0,0.0,-431.0,14.0,14.0,26.0,-60.0,0.0,-11.0,0.0,-375.0,0.0,-10.0,0.0,-381.0,0.0,-12.0,0.0,-262.0,12.0,12.0,19.0,-137.0,14.0,14.0,45.0,-1646.0,False
366,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_366.txt,72.0,72.0,73.0,-133.0,1.0,1.0,1.0,-410.0,24.0,24.0,24.0,-215.0,0.0,-64.0,0.0,-571.0,1.0,1.0,1.0,-358.0,5.0,5.0,5.0,-320.0,72.0,72.0,104.0,-2007.0,False
367,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_367.txt,100.0,100.0,199.0,57.0,60.0,60.0,108.0,44.0,0.0,-5.0,0.0,-319.0,0.0,-14.0,0.0,-305.0,0.0,-9.0,0.0,-329.0,48.0,48.0,48.0,-217.0,100.0,100.0,355.0,-1069.0,False
368,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_368.txt,4.0,4.0,4.0,-214.0,67.0,67.0,94.0,-54.0,0.0,-6.0,0.0,-214.0,2.0,2.0,2.0,-450.0,0.0,-26.0,0.0,-471.0,0.0,-54.0,0.0,-529.0,67.0,67.0,100.0,-1932.0,False
369,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_369.txt,43.0,43.0,117.0,67.0,15.0,15.0,15.0,-286.0,91.0,91.0,166.0,19.0,124.0,124.0,167.0,52.0,0.0,-9.0,0.0,-293.0,32.0,32.0,32.0,-277.0,124.0,124.0,497.0,-718.0,False
370,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_370.txt,44.0,44.0,44.0,-166.0,88.0,88.0,117.0,-15.0,66.0,66.0,76.0,-130.0,0.0,-39.0,0.0,-564.0,0.0,-8.0,0.0,-541.0,0.0,-28.0,0.0,-431.0,88.0,88.0,237.0,-1847.0,False
371,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_371.txt,0.0,0.0,0.0,-349.0,13.0,13.0,13.0,-296.0,7.0,7.0,7.0,-350.0,1.0,1.0,1.0,-206.0,21.0,21.0,51.0,-104.0,110.0,110.0,236.0,195.0,110.0,110.0,308.0,-1110.0,False
372,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_372.txt,117.0,117.0,251.0,148.0,122.0,122.0,258.0,224.0,104.0,104.0,135.0,38.0,49.0,49.0,49.0,-297.0,54.0,54.0,98.0,-188.0,0.0,-6.0,0.0,-232.0,122.0,122.0,791.0,-307.0,False
373,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_373.txt,122.0,122.0,221.0,57.0,67.0,67.0,132.0,17.0,36.0,36.0,36.0,-327.0,85.0,85.0,85.0,-126.0,95.0,95.0,95.0,-105.0,0.0,-50.0,0.0,-382.0,122.0,122.0,569.0,-866.0,False
374,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_374.txt,186.0,186.0,277.0,193.0,39.0,39.0,39.0,-219.0,23.0,23.0,23.0,-513.0,50.0,50.0,50.0,-376.0,0.0,-60.0,0.0,-683.0,150.0,150.0,185.0,-80.0,186.0,186.0,574.0,-1678.0,False
375,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_375.txt,64.0,64.0,111.0,-10.0,129.0,129.0,146.0,40.0,25.0,25.0,25.0,-161.0,0.0,-63.0,0.0,-518.0,61.0,61.0,61.0,-389.0,72.0,72.0,72.0,-277.0,129.0,129.0,415.0,-1315.0,False
376,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_376.txt,84.0,84.0,169.0,41.0,76.0,76.0,96.0,7.0,31.0,31.0,31.0,-209.0,0.0,-28.0,0.0,-455.0,97.0,97.0,119.0,11.0,0.0,-36.0,0.0,-335.0,97.0,97.0,415.0,-940.0,False
377,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_377.txt,93.0,93.0,101.0,-42.0,33.0,33.0,33.0,-303.0,76.0,76.0,84.0,-84.0,0.0,-23.0,0.0,-370.0,63.0,63.0,111.0,-145.0,0.0,-7.0,0.0,-380.0,93.0,93.0,329.0,-1324.0,False
378,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_378.txt,109.0,109.0,180.0,-58.0,67.0,67.0,132.0,-7.0,55.0,55.0,164.0,15.0,16.0,16.0,16.0,-390.0,19.0,19.0,19.0,-277.0,2.0,2.0,2.0,-373.0,109.0,109.0,513.0,-1090.0,False
379,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_379.txt,118.0,118.0,299.0,299.0,70.0,70.0,70.0,-169.0,25.0,25.0,25.0,-183.0,0.0,-84.0,0.0,-532.0,35.0,35.0,35.0,-159.0,20.0,20.0,20.0,-208.0,118.0,118.0,449.0,-952.0,False
380,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_380.txt,96.0,96.0,145.0,-72.0,17.0,17.0,17.0,-293.0,0.0,-7.0,0.0,-459.0,17.0,17.0,17.0,-435.0,0.0,-30.0,0.0,-436.0,68.0,68.0,73.0,-165.0,96.0,96.0,252.0,-1860.0,False
381,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_381.txt,47.0,47.0,47.0,-503.0,11.0,11.0,11.0,-318.0,44.0,44.0,44.0,-468.0,164.0,164.0,348.0,233.0,96.0,96.0,116.0,-162.0,0.0,-57.0,0.0,-748.0,164.0,164.0,566.0,-1966.0,False
382,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_382.txt,0.0,-13.0,0.0,-696.0,123.0,123.0,163.0,-75.0,128.0,128.0,333.0,49.0,42.0,42.0,42.0,-529.0,90.0,90.0,163.0,-65.0,36.0,36.0,68.0,-461.0,128.0,128.0,769.0,-1777.0,False
383,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_383.txt,99.0,99.0,175.0,65.0,72.0,72.0,213.0,183.0,0.0,-16.0,0.0,-271.0,9.0,9.0,9.0,-253.0,19.0,19.0,19.0,-225.0,84.0,84.0,136.0,34.0,99.0,99.0,552.0,-467.0,False
384,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_384.txt,79.0,79.0,148.0,104.0,94.0,94.0,94.0,-232.0,108.0,108.0,149.0,-35.0,59.0,59.0,59.0,-286.0,0.0,-75.0,0.0,-605.0,49.0,49.0,49.0,-164.0,108.0,108.0,499.0,-1218.0,False
385,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_385.txt,50.0,50.0,68.0,30.0,11.0,11.0,24.0,-149.0,0.0,0.0,0.0,-295.0,0.0,-33.0,0.0,-413.0,0.0,-5.0,0.0,-346.0,16.0,16.0,16.0,-203.0,50.0,50.0,108.0,-1376.0,False
386,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_386.txt,36.0,36.0,52.0,-106.0,0.0,-7.0,0.0,-418.0,0.0,-52.0,0.0,-527.0,0.0,-51.0,0.0,-485.0,72.0,72.0,77.0,-78.0,2.0,2.0,2.0,-140.0,72.0,72.0,131.0,-1754.0,False
387,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_387.txt,22.0,22.0,36.0,-155.0,75.0,75.0,75.0,-119.0,80.0,80.0,108.0,9.0,0.0,-10.0,0.0,-294.0,0.0,-43.0,0.0,-406.0,0.0,-29.0,0.0,-301.0,80.0,80.0,219.0,-1266.0,False
388,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_388.txt,65.0,65.0,120.0,69.0,22.0,22.0,22.0,-311.0,0.0,-26.0,0.0,-350.0,49.0,49.0,90.0,-81.0,0.0,-9.0,0.0,-340.0,0.0,-5.0,0.0,-212.0,65.0,65.0,232.0,-1225.0,False
389,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_389.txt,63.0,63.0,114.0,-10.0,31.0,31.0,45.0,-114.0,0.0,-15.0,0.0,-525.0,74.0,74.0,96.0,-109.0,0.0,-33.0,0.0,-461.0,0.0,-4.0,0.0,-310.0,74.0,74.0,255.0,-1529.0,False
390,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_390.txt,79.0,79.0,132.0,34.0,18.0,18.0,34.0,-174.0,0.0,-2.0,0.0,-281.0,0.0,-19.0,0.0,-432.0,68.0,68.0,68.0,-147.0,0.0,-37.0,0.0,-350.0,79.0,79.0,234.0,-1350.0,False
391,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_391.txt,72.0,72.0,108.0,-166.0,89.0,89.0,89.0,-168.0,80.0,80.0,80.0,-197.0,0.0,-21.0,0.0,-525.0,0.0,-37.0,0.0,-499.0,0.0,-50.0,0.0,-505.0,89.0,89.0,277.0,-2060.0,False
392,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_392.txt,86.0,86.0,86.0,-128.0,0.0,-30.0,0.0,-455.0,44.0,44.0,44.0,-257.0,0.0,-3.0,0.0,-396.0,21.0,21.0,21.0,-246.0,0.0,-29.0,0.0,-522.0,86.0,86.0,151.0,-2004.0,False
393,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_393.txt,79.0,79.0,136.0,60.0,0.0,-12.0,0.0,-310.0,0.0,-64.0,0.0,-448.0,0.0,-33.0,0.0,-409.0,0.0,-34.0,0.0,-406.0,38.0,38.0,38.0,-145.0,79.0,79.0,174.0,-1658.0,False
394,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_394.txt,0.0,-9.0,0.0,-263.0,116.0,116.0,189.0,109.0,6.0,6.0,6.0,-488.0,0.0,-13.0,0.0,-559.0,0.0,-44.0,0.0,-495.0,0.0,-29.0,0.0,-493.0,116.0,116.0,195.0,-2189.0,False
395,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_395.txt,53.0,53.0,53.0,-250.0,54.0,54.0,54.0,-207.0,0.0,-19.0,0.0,-267.0,33.0,33.0,66.0,-18.0,54.0,54.0,106.0,-87.0,45.0,45.0,64.0,-77.0,54.0,54.0,343.0,-906.0,False
396,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_396.txt,119.0,119.0,328.0,328.0,53.0,53.0,53.0,-332.0,46.0,46.0,46.0,-404.0,36.0,36.0,36.0,-461.0,0.0,-80.0,0.0,-662.0,64.0,64.0,84.0,-152.0,119.0,119.0,547.0,-1683.0,False
397,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_397.txt,40.0,40.0,85.0,-8.0,0.0,-19.0,0.0,-220.0,88.0,88.0,165.0,75.0,6.0,6.0,6.0,-432.0,0.0,-48.0,0.0,-468.0,0.0,-2.0,0.0,-404.0,88.0,88.0,256.0,-1457.0,False
398,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_398.txt,0.0,-24.0,0.0,-274.0,0.0,-21.0,0.0,-356.0,0.0,-5.0,0.0,-342.0,10.0,10.0,10.0,-154.0,0.0,-32.0,0.0,-406.0,0.0,-10.0,0.0,-250.0,10.0,10.0,10.0,-1782.0,False
399,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_399.txt,51.0,51.0,92.0,-22.0,2.0,2.0,2.0,-256.0,12.0,12.0,12.0,-202.0,0.0,-7.0,0.0,-178.0,12.0,12.0,20.0,-147.0,7.0,7.0,7.0,-199.0,51.0,51.0,133.0,-1004.0,False
400,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_400.txt,167.0,167.0,467.0,467.0,86.0,86.0,110.0,-82.0,92.0,92.0,165.0,-165.0,33.0,33.0,38.0,-309.0,0.0,0.0,0.0,-596.0,0.0,0.0,0.0,-596.0,167.0,167.0,780.0,-1281.0,False
401,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_401.txt,100.0,100.0,138.0,101.0,0.0,-40.0,0.0,-471.0,100.0,100.0,175.0,51.0,0.0,-7.0,0.0,-342.0,0.0,-8.0,0.0,-412.0,0.0,-14.0,0.0,-463.0,100.0,100.0,313.0,-1536.0,False
402,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_402.txt,104.0,104.0,126.0,81.0,54.0,54.0,54.0,-175.0,0.0,-33.0,0.0,-494.0,20.0,20.0,20.0,-352.0,0.0,-23.0,0.0,-300.0,0.0,-17.0,0.0,-399.0,104.0,104.0,200.0,-1639.0,False
403,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_403.txt,8.0,8.0,8.0,-444.0,53.0,53.0,53.0,-206.0,47.0,47.0,58.0,-68.0,91.0,91.0,137.0,-149.0,38.0,38.0,38.0,-318.0,0.0,-21.0,0.0,-402.0,91.0,91.0,294.0,-1587.0,False
404,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_404.txt,29.0,29.0,29.0,-113.0,38.0,38.0,38.0,-284.0,33.0,33.0,33.0,-320.0,20.0,20.0,20.0,-140.0,0.0,-42.0,0.0,-425.0,11.0,11.0,11.0,-249.0,38.0,38.0,131.0,-1531.0,False
405,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_405.txt,20.0,20.0,29.0,-315.0,0.0,-32.0,0.0,-490.0,68.0,68.0,112.0,-48.0,7.0,7.0,7.0,-433.0,15.0,15.0,15.0,-397.0,85.0,85.0,217.0,217.0,85.0,85.0,380.0,-1466.0,False
406,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_406.txt,50.0,50.0,98.0,24.0,0.0,-38.0,0.0,-335.0,29.0,29.0,29.0,-128.0,0.0,0.0,0.0,-259.0,0.0,-5.0,0.0,-242.0,4.0,4.0,4.0,-151.0,50.0,50.0,131.0,-1091.0,False
407,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_407.txt,60.0,60.0,88.0,-156.0,6.0,6.0,6.0,-357.0,17.0,17.0,17.0,-377.0,25.0,25.0,25.0,-430.0,0.0,-44.0,0.0,-494.0,90.0,90.0,162.0,76.0,90.0,90.0,298.0,-1738.0,False
408,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_408.txt,0.0,-2.0,0.0,-274.0,0.0,-18.0,0.0,-428.0,0.0,-16.0,0.0,-410.0,46.0,46.0,46.0,-119.0,27.0,27.0,44.0,-107.0,91.0,91.0,186.0,99.0,91.0,91.0,276.0,-1239.0,False
409,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_409.txt,37.0,37.0,75.0,-110.0,0.0,-32.0,0.0,-440.0,0.0,-41.0,0.0,-487.0,3.0,3.0,3.0,-261.0,0.0,-48.0,0.0,-448.0,0.0,-52.0,0.0,-522.0,37.0,37.0,78.0,-2268.0,False
410,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_410.txt,176.0,176.0,489.0,459.0,93.0,93.0,150.0,-227.0,75.0,75.0,109.0,-484.0,0.0,0.0,0.0,-791.0,113.0,113.0,200.0,-67.0,0.0,0.0,0.0,-791.0,176.0,176.0,948.0,-1901.0,False
411,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_411.txt,106.0,106.0,249.0,218.0,58.0,58.0,108.0,0.0,0.0,-3.0,0.0,-297.0,15.0,15.0,15.0,-221.0,38.0,38.0,38.0,-243.0,17.0,17.0,17.0,-198.0,106.0,106.0,427.0,-741.0,False
412,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_412.txt,9.0,9.0,17.0,-196.0,4.0,4.0,4.0,-176.0,67.0,67.0,114.0,-15.0,12.0,12.0,12.0,-362.0,0.0,-8.0,0.0,-376.0,0.0,-12.0,0.0,-410.0,67.0,67.0,147.0,-1535.0,False
413,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_413.txt,14.0,14.0,14.0,-318.0,63.0,63.0,168.0,111.0,0.0,-19.0,0.0,-293.0,0.0,-13.0,0.0,-320.0,22.0,22.0,22.0,-224.0,44.0,44.0,47.0,-78.0,63.0,63.0,251.0,-1122.0,False
414,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_414.txt,65.0,65.0,65.0,-116.0,37.0,37.0,48.0,-347.0,0.0,-25.0,0.0,-477.0,23.0,23.0,37.0,-127.0,0.0,-55.0,0.0,-464.0,110.0,110.0,115.0,-22.0,110.0,110.0,265.0,-1553.0,False
415,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_415.txt,135.0,135.0,267.0,265.0,31.0,31.0,55.0,-175.0,33.0,33.0,57.0,-50.0,6.0,6.0,6.0,-184.0,137.0,137.0,271.0,157.0,53.0,53.0,53.0,-175.0,137.0,137.0,709.0,-162.0,False
416,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_416.txt,51.0,51.0,51.0,-217.0,91.0,91.0,91.0,-178.0,41.0,41.0,41.0,-428.0,0.0,-93.0,0.0,-730.0,108.0,108.0,108.0,-92.0,86.0,86.0,86.0,-288.0,108.0,108.0,377.0,-1933.0,False
417,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_417.txt,0.0,-27.0,0.0,-495.0,0.0,-22.0,0.0,-518.0,0.0,0.0,0.0,-403.0,59.0,59.0,104.0,-11.0,82.0,82.0,175.0,127.0,0.0,-21.0,0.0,-392.0,82.0,82.0,279.0,-1692.0,False
