Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
267,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_267.txt,32.0,32.0,55.0,-12.0,0.0,-11.0,0.0,-245.0,1.0,1.0,1.0,-206.0,49.0,49.0,51.0,-60.0,15.0,15.0,15.0,-230.0,18.0,18.0,18.0,-164.0,49.0,49.0,140.0,-917.0,False,279936.0,0.0,605151461376.0,590.0,76.0,202194703872.0,504.0,27.0
268,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_268.txt,20.0,20.0,20.0,-240.0,98.0,98.0,195.0,166.0,63.0,63.0,63.0,-211.0,51.0,51.0,51.0,-216.0,0.0,-15.0,0.0,-349.0,0.0,-4.0,0.0,-270.0,98.0,98.0,329.0,-1120.0,False,279936.0,0.0,377469892800.0,606.0,67.0,97309507680.0,500.0,23.0
269,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_269.txt,55.0,55.0,128.0,-70.0,19.0,19.0,19.0,-152.0,88.0,88.0,182.0,121.0,0.0,0.0,0.0,-287.0,0.0,-34.0,0.0,-291.0,0.0,0.0,0.0,-278.0,88.0,88.0,329.0,-957.0,False,279936.0,0.0,262927800000.0,534.0,60.0,152298432000.0,497.0,39.0
270,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_270.txt,18.0,18.0,34.0,-111.0,30.0,30.0,30.0,-154.0,10.0,10.0,15.0,-178.0,12.0,12.0,12.0,-327.0,40.0,40.0,40.0,-236.0,0.0,-88.0,0.0,-573.0,40.0,40.0,131.0,-1579.0,False,279936.0,0.0,229569500160.0,580.0,57.0,0.0,573.0,0.0
271,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_271.txt,51.0,51.0,51.0,-90.0,32.0,32.0,52.0,-159.0,35.0,35.0,64.0,-106.0,11.0,11.0,11.0,-87.0,0.0,-3.0,0.0,-104.0,0.0,-4.0,0.0,-250.0,51.0,51.0,178.0,-796.0,False,279936.0,0.0,799530871392.0,666.0,88.0,245127708672.0,486.0,64.0
272,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_272.txt,169.0,169.0,506.0,493.0,68.0,68.0,68.0,-216.0,26.0,26.0,26.0,-286.0,0.0,-83.0,0.0,-544.0,78.0,78.0,78.0,-170.0,82.0,82.0,82.0,-179.0,169.0,169.0,760.0,-902.0,False,279936.0,0.0,1095043883400.0,643.0,83.0,0.0,544.0,0.0
273,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_273.txt,38.0,38.0,60.0,-88.0,61.0,61.0,96.0,32.0,0.0,-5.0,0.0,-293.0,0.0,-7.0,0.0,-275.0,42.0,42.0,54.0,-72.0,0.0,-19.0,0.0,-353.0,61.0,61.0,210.0,-1049.0,False,279936.0,0.0,339992432640.0,566.0,69.0,166474731696.0,501.0,38.0
274,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_274.txt,134.0,134.0,150.0,-10.0,23.0,23.0,23.0,-275.0,74.0,74.0,74.0,-322.0,129.0,129.0,135.0,53.0,0.0,-87.0,0.0,-585.0,4.0,4.0,4.0,-318.0,134.0,134.0,386.0,-1457.0,False,279936.0,0.0,696536755200.0,600.0,77.0,0.0,585.0,0.0
275,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_275.txt,59.0,59.0,59.0,-84.0,0.0,-3.0,0.0,-140.0,64.0,64.0,95.0,48.0,0.0,-7.0,0.0,-152.0,31.0,31.0,31.0,-136.0,101.0,101.0,195.0,190.0,101.0,101.0,380.0,-274.0,False,279936.0,0.0,683544692160.0,617.0,76.0,73776852864.0,462.0,13.0
276,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_276.txt,64.0,64.0,210.0,139.0,32.0,32.0,55.0,-133.0,59.0,59.0,59.0,-140.0,25.0,25.0,25.0,-221.0,0.0,-12.0,0.0,-348.0,42.0,42.0,42.0,-207.0,64.0,64.0,391.0,-910.0,False,279936.0,0.0,422508118600.0,534.0,64.0,61870306176.0,470.0,19.0
277,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_277.txt,39.0,39.0,39.0,-426.0,77.0,77.0,119.0,-137.0,46.0,46.0,73.0,-168.0,30.0,30.0,30.0,-319.0,0.0,-70.0,0.0,-633.0,91.0,91.0,151.0,53.0,91.0,91.0,412.0,-1630.0,False,279936.0,0.0,893629327500.0,639.0,80.0,0.0,633.0,0.0
278,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_278.txt,117.0,117.0,247.0,247.0,97.0,97.0,148.0,-73.0,61.0,61.0,115.0,-102.0,97.0,97.0,97.0,-169.0,31.0,31.0,31.0,-247.0,2.0,2.0,2.0,-260.0,117.0,117.0,640.0,-604.0,False,279936.0,0.0,493324870500.0,612.0,66.0,2003778000.0,417.0,2.0
279,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_279.txt,70.0,70.0,84.0,-117.0,60.0,60.0,60.0,-215.0,67.0,67.0,67.0,-179.0,0.0,-34.0,0.0,-310.0,63.0,63.0,96.0,-11.0,60.0,60.0,60.0,-237.0,70.0,70.0,367.0,-1069.0,False,279936.0,0.0,574246748160.0,627.0,68.0,39031731060.0,497.0,5.0
280,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_280.txt,0.0,-40.0,0.0,-411.0,80.0,80.0,94.0,28.0,0.0,-14.0,0.0,-411.0,0.0,-12.0,0.0,-228.0,0.0,-4.0,0.0,-268.0,0.0,-10.0,0.0,-348.0,80.0,80.0,94.0,-1638.0,False,279936.0,0.0,1197926775045.0,646.0,89.0,1197648171225.0,642.0,85.0
281,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_281.txt,113.0,113.0,153.0,134.0,41.0,41.0,55.0,-121.0,34.0,34.0,54.0,-97.0,19.0,19.0,20.0,-201.0,0.0,-26.0,0.0,-264.0,0.0,-10.0,0.0,-227.0,113.0,113.0,282.0,-776.0,False,279936.0,0.0,564546447192.0,603.0,69.0,203196848400.0,521.0,50.0
282,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_282.txt,71.0,71.0,178.0,125.0,0.0,-38.0,0.0,-239.0,3.0,3.0,3.0,-214.0,0.0,-18.0,0.0,-192.0,0.0,-25.0,0.0,-280.0,0.0,-9.0,0.0,-216.0,71.0,71.0,181.0,-1016.0,False,279936.0,0.0,492707512320.0,592.0,74.0,413917614720.0,520.0,74.0
283,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_283.txt,31.0,31.0,59.0,-275.0,47.0,47.0,47.0,-252.0,0.0,-7.0,0.0,-328.0,37.0,37.0,37.0,-169.0,0.0,-7.0,0.0,-298.0,0.0,-51.0,0.0,-401.0,47.0,47.0,143.0,-1723.0,False,279936.0,0.0,646088002560.0,604.0,87.0,482547985920.0,577.0,52.0
284,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_284.txt,57.0,57.0,67.0,-136.0,67.0,67.0,67.0,-158.0,0.0,-7.0,0.0,-138.0,8.0,8.0,8.0,-113.0,0.0,-13.0,0.0,-296.0,69.0,69.0,244.0,244.0,69.0,69.0,386.0,-597.0,False,279936.0,0.0,990969205050.0,623.0,89.0,161952663600.0,485.0,28.0
285,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_285.txt,107.0,107.0,279.0,275.0,115.0,115.0,201.0,148.0,6.0,6.0,12.0,-139.0,82.0,82.0,116.0,-61.0,2.0,2.0,2.0,-169.0,0.0,-60.0,0.0,-429.0,115.0,115.0,610.0,-375.0,False,279936.0,0.0,527734727520.0,575.0,78.0,0.0,429.0,0.0
286,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_286.txt,49.0,49.0,49.0,-183.0,16.0,16.0,16.0,-211.0,73.0,73.0,73.0,-171.0,44.0,44.0,44.0,-143.0,59.0,59.0,89.0,50.0,0.0,-34.0,0.0,-395.0,73.0,73.0,271.0,-1053.0,False,279936.0,0.0,384167411712.0,550.0,64.0,68957853696.0,504.0,8.0
287,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_287.txt,0.0,-3.0,0.0,-184.0,7.0,7.0,13.0,-193.0,0.0,-7.0,0.0,-216.0,0.0,-17.0,0.0,-170.0,0.0,-11.0,0.0,-228.0,0.0,0.0,0.0,-113.0,7.0,7.0,13.0,-1104.0,False,279936.0,0.0,834081052896.0,619.0,84.0,422065111104.0,521.0,76.0
288,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_288.txt,72.0,72.0,87.0,-343.0,190.0,190.0,388.0,261.0,0.0,0.0,0.0,-619.0,0.0,0.0,0.0,-619.0,92.0,92.0,167.0,-194.0,155.0,155.0,302.0,235.0,190.0,190.0,944.0,-1279.0,False,279936.0,0.0,1230198076800.0,658.0,86.0,0.0,619.0,0.0
289,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_289.txt,11.0,11.0,11.0,-218.0,68.0,68.0,85.0,57.0,83.0,83.0,83.0,-130.0,5.0,5.0,5.0,-96.0,15.0,15.0,17.0,-128.0,57.0,57.0,111.0,61.0,83.0,83.0,312.0,-454.0,False,279936.0,0.0,915360725664.0,642.0,88.0,24261857280.0,445.0,5.0
290,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_290.txt,3.0,3.0,3.0,-260.0,0.0,-33.0,0.0,-294.0,0.0,-27.0,0.0,-258.0,0.0,-10.0,0.0,-225.0,0.0,-18.0,0.0,-258.0,77.0,77.0,106.0,82.0,77.0,77.0,109.0,-1213.0,False,279936.0,0.0,1033933587687.0,638.0,91.0,547988965524.0,546.0,71.0
291,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_291.txt,3.0,3.0,3.0,-204.0,7.0,7.0,7.0,-111.0,0.0,0.0,0.0,-99.0,18.0,18.0,18.0,-261.0,0.0,-30.0,0.0,-200.0,0.0,-6.0,0.0,-116.0,18.0,18.0,28.0,-991.0,False,279936.0,0.0,436660333200.0,587.0,73.0,436660333200.0,546.0,65.0
292,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_292.txt,0.0,-13.0,0.0,-270.0,0.0,-5.0,0.0,-215.0,0.0,-62.0,0.0,-435.0,0.0,-2.0,0.0,-205.0,0.0,-8.0,0.0,-141.0,50.0,50.0,94.0,73.0,50.0,50.0,94.0,-1193.0,False,279936.0,0.0,1036814667000.0,637.0,89.0,844393026750.0,593.0,75.0
293,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_293.txt,54.0,54.0,70.0,-92.0,68.0,68.0,68.0,-70.0,26.0,26.0,26.0,-181.0,24.0,24.0,24.0,-182.0,0.0,-11.0,0.0,-186.0,49.0,49.0,91.0,50.0,68.0,68.0,279.0,-661.0,False,279936.0,0.0,445497615360.0,581.0,69.0,49905994320.0,428.0,13.0
294,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_294.txt,0.0,-1.0,0.0,-357.0,15.0,15.0,15.0,-263.0,1.0,1.0,1.0,-201.0,65.0,65.0,134.0,51.0,0.0,-13.0,0.0,-274.0,0.0,-7.0,0.0,-226.0,65.0,65.0,150.0,-1270.0,False,279936.0,0.0,304532352432.0,573.0,69.0,191974788720.0,500.0,41.0
295,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_295.txt,62.0,62.0,85.0,-159.0,16.0,16.0,16.0,-246.0,98.0,98.0,229.0,184.0,0.0,-4.0,0.0,-324.0,0.0,-4.0,0.0,-292.0,0.0,-46.0,0.0,-396.0,98.0,98.0,330.0,-1233.0,False,279936.0,0.0,412064319744.0,578.0,59.0,196699992192.0,532.0,32.0
296,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_296.txt,79.0,79.0,181.0,178.0,18.0,18.0,18.0,-191.0,8.0,8.0,8.0,-226.0,0.0,0.0,0.0,-239.0,0.0,-13.0,0.0,-118.0,7.0,7.0,7.0,-163.0,79.0,79.0,214.0,-759.0,False,279936.0,0.0,431199615420.0,594.0,72.0,224137356800.0,472.0,64.0
297,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_297.txt,148.0,148.0,256.0,256.0,84.0,84.0,117.0,-118.0,73.0,73.0,73.0,-253.0,65.0,65.0,95.0,-33.0,65.0,65.0,65.0,-115.0,0.0,-61.0,0.0,-513.0,148.0,148.0,606.0,-776.0,False,279936.0,0.0,576137370240.0,596.0,82.0,0.0,513.0,0.0
298,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_298.txt,24.0,24.0,43.0,-48.0,41.0,41.0,48.0,-64.0,31.0,31.0,52.0,-164.0,0.0,-11.0,0.0,-174.0,12.0,12.0,12.0,-111.0,25.0,25.0,39.0,-60.0,41.0,41.0,194.0,-621.0,False,279936.0,0.0,697311552000.0,617.0,82.0,156961988472.0,448.0,57.0
299,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_299.txt,9.0,9.0,9.0,-91.0,71.0,71.0,107.0,-59.0,17.0,17.0,17.0,-184.0,51.0,51.0,77.0,8.0,73.0,73.0,120.0,-79.0,101.0,101.0,224.0,224.0,101.0,101.0,554.0,-181.0,False,279936.0,0.0,512360707040.0,580.0,72.0,2460484800.0,363.0,3.0
300,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_300.txt,37.0,37.0,37.0,-273.0,75.0,75.0,99.0,-122.0,121.0,121.0,219.0,219.0,23.0,23.0,23.0,-246.0,82.0,82.0,82.0,-165.0,0.0,-5.0,0.0,-268.0,121.0,121.0,460.0,-855.0,False,279936.0,0.0,555838920000.0,607.0,75.0,50881802400.0,479.0,12.0
301,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_301.txt,56.0,56.0,56.0,-168.0,54.0,54.0,74.0,-60.0,23.0,23.0,23.0,-35.0,0.0,-4.0,0.0,-165.0,0.0,-18.0,0.0,-269.0,16.0,16.0,20.0,-36.0,56.0,56.0,173.0,-733.0,False,279936.0,0.0,587042726400.0,576.0,77.0,270047796480.0,511.0,36.0
302,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_302.txt,52.0,52.0,52.0,3.0,86.0,86.0,86.0,-141.0,61.0,61.0,61.0,-152.0,18.0,18.0,18.0,-254.0,0.0,-10.0,0.0,-223.0,40.0,40.0,40.0,-182.0,86.0,86.0,257.0,-949.0,False,279936.0,0.0,517511199744.0,554.0,72.0,60521053824.0,458.0,12.0
303,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_303.txt,35.0,35.0,39.0,-100.0,75.0,75.0,75.0,-42.0,53.0,53.0,53.0,-86.0,46.0,46.0,46.0,-114.0,79.0,79.0,90.0,-70.0,0.0,-3.0,0.0,-220.0,79.0,79.0,303.0,-632.0,False,279936.0,0.0,528738631680.0,606.0,80.0,45339696864.0,425.0,17.0
304,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_304.txt,48.0,48.0,48.0,-236.0,1.0,1.0,1.0,-220.0,0.0,-8.0,0.0,-250.0,0.0,-3.0,0.0,-275.0,47.0,47.0,47.0,-135.0,72.0,72.0,112.0,45.0,72.0,72.0,208.0,-1071.0,False,279936.0,0.0,930300465600.0,624.0,87.0,395533388250.0,557.0,39.0
305,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_305.txt,113.0,113.0,293.0,221.0,40.0,40.0,59.0,-176.0,37.0,37.0,39.0,-160.0,23.0,23.0,26.0,-88.0,0.0,-11.0,0.0,-248.0,14.0,14.0,14.0,-275.0,113.0,113.0,431.0,-726.0,False,279936.0,0.0,779310420480.0,611.0,85.0,171161907840.0,488.0,47.0
306,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_306.txt,24.0,24.0,24.0,-189.0,19.0,19.0,19.0,-170.0,0.0,-6.0,0.0,-201.0,0.0,-29.0,0.0,-196.0,0.0,-3.0,0.0,-201.0,52.0,52.0,96.0,69.0,52.0,52.0,139.0,-888.0,False,279936.0,0.0,578154245760.0,574.0,84.0,262572710400.0,494.0,55.0
307,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_307.txt,117.0,117.0,177.0,108.0,161.0,161.0,283.0,233.0,10.0,10.0,10.0,-329.0,44.0,44.0,44.0,-250.0,22.0,22.0,23.0,-333.0,0.0,-73.0,0.0,-588.0,161.0,161.0,537.0,-1159.0,False,279936.0,0.0,778703121504.0,612.0,84.0,0.0,588.0,0.0
308,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_308.txt,56.0,56.0,60.0,-80.0,72.0,72.0,121.0,47.0,4.0,4.0,4.0,-49.0,64.0,64.0,64.0,-46.0,41.0,41.0,76.0,39.0,12.0,12.0,12.0,-102.0,72.0,72.0,337.0,-191.0,False,279936.0,0.0,702079171200.0,601.0,82.0,26266842624.0,415.0,11.0
309,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_309.txt,11.0,11.0,15.0,-78.0,17.0,17.0,17.0,-156.0,49.0,49.0,49.0,-121.0,48.0,48.0,48.0,-141.0,52.0,52.0,52.0,-87.0,0.0,-18.0,0.0,-230.0,52.0,52.0,181.0,-813.0,False,279936.0,0.0,608860929600.0,596.0,74.0,156469781160.0,469.0,35.0
310,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_310.txt,39.0,39.0,39.0,-213.0,20.0,20.0,30.0,-60.0,2.0,2.0,2.0,-212.0,22.0,22.0,22.0,-243.0,11.0,11.0,11.0,-198.0,0.0,-41.0,0.0,-406.0,39.0,39.0,104.0,-1332.0,False,279936.0,0.0,585697630464.0,588.0,87.0,585697630464.0,579.0,51.0
311,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_311.txt,31.0,31.0,31.0,-258.0,37.0,37.0,41.0,-269.0,61.0,61.0,61.0,-274.0,0.0,-67.0,0.0,-565.0,58.0,58.0,85.0,-88.0,50.0,50.0,87.0,-7.0,61.0,61.0,305.0,-1461.0,False,279936.0,0.0,479926137600.0,565.0,65.0,0.0,565.0,0.0
312,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_312.txt,0.0,-12.0,0.0,-218.0,6.0,6.0,6.0,-326.0,0.0,-15.0,0.0,-318.0,0.0,-4.0,0.0,-305.0,54.0,54.0,54.0,-111.0,0.0,-19.0,0.0,-346.0,54.0,54.0,60.0,-1624.0,False,279936.0,0.0,954553910310.0,628.0,79.0,954553910310.0,623.0,78.0
313,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_313.txt,0.0,-41.0,0.0,-343.0,23.0,23.0,23.0,-254.0,0.0,-42.0,0.0,-303.0,0.0,-55.0,0.0,-420.0,0.0,-25.0,0.0,-233.0,15.0,15.0,16.0,-68.0,23.0,23.0,39.0,-1621.0,False,279936.0,0.0,668023511040.0,578.0,77.0,668023511040.0,569.0,76.0
314,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_314.txt,133.0,133.0,234.0,229.0,61.0,61.0,66.0,-67.0,63.0,63.0,122.0,-57.0,26.0,26.0,26.0,-267.0,15.0,15.0,15.0,-177.0,0.0,-1.0,0.0,-263.0,133.0,133.0,463.0,-602.0,False,279936.0,0.0,353582943120.0,531.0,69.0,8101969920.0,420.0,4.0
315,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_315.txt,28.0,28.0,28.0,-168.0,0.0,-12.0,0.0,-138.0,33.0,33.0,70.0,-79.0,0.0,-6.0,0.0,-194.0,36.0,36.0,36.0,-147.0,4.0,4.0,4.0,-113.0,36.0,36.0,138.0,-839.0,False,279936.0,0.0,349588748124.0,561.0,71.0,183100091328.0,465.0,56.0
316,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_316.txt,0.0,-2.0,0.0,-157.0,0.0,-42.0,0.0,-270.0,0.0,-13.0,0.0,-159.0,43.0,43.0,43.0,-84.0,0.0,0.0,0.0,-260.0,0.0,-4.0,0.0,-164.0,43.0,43.0,43.0,-1094.0,False,279936.0,0.0,500091148440.0,590.0,76.0,288580078800.0,498.0,52.0
317,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_317.txt,21.0,21.0,31.0,-9.0,12.0,12.0,12.0,-160.0,38.0,38.0,38.0,-169.0,1.0,1.0,1.0,-208.0,42.0,42.0,42.0,-267.0,0.0,-31.0,0.0,-350.0,42.0,42.0,124.0,-1163.0,False,279936.0,0.0,488883171900.0,607.0,66.0,133016914800.0,530.0,12.0
318,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_318.txt,0.0,0.0,0.0,-506.0,103.0,103.0,157.0,-87.0,126.0,126.0,130.0,7.0,72.0,72.0,97.0,-213.0,0.0,0.0,0.0,-506.0,120.0,120.0,186.0,88.0,126.0,126.0,570.0,-1217.0,False,279936.0,0.0,262620336132.0,517.0,68.0,0.0,506.0,0.0
319,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_319.txt,0.0,-11.0,0.0,-209.0,0.0,-12.0,0.0,-275.0,68.0,68.0,68.0,-199.0,46.0,46.0,52.0,-76.0,30.0,30.0,30.0,-98.0,0.0,-20.0,0.0,-209.0,68.0,68.0,150.0,-1066.0,False,279936.0,0.0,588846138750.0,586.0,75.0,136600649640.0,469.0,26.0
320,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_320.txt,71.0,71.0,71.0,-243.0,48.0,48.0,48.0,-299.0,23.0,23.0,35.0,-240.0,39.0,39.0,69.0,-78.0,76.0,76.0,140.0,14.0,0.0,-71.0,0.0,-570.0,76.0,76.0,363.0,-1416.0,False,279936.0,0.0,449356864320.0,570.0,71.0,0.0,570.0,0.0
321,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_321.txt,30.0,30.0,35.0,-9.0,4.0,4.0,8.0,-203.0,50.0,50.0,50.0,-131.0,0.0,-9.0,0.0,-150.0,75.0,75.0,75.0,-141.0,0.0,-1.0,0.0,-120.0,75.0,75.0,168.0,-754.0,False,279936.0,0.0,391627660320.0,549.0,71.0,80418381120.0,436.0,22.0
322,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_322.txt,107.0,107.0,202.0,165.0,28.0,28.0,28.0,-217.0,15.0,15.0,28.0,-90.0,19.0,19.0,22.0,-274.0,0.0,-27.0,0.0,-331.0,0.0,-17.0,0.0,-375.0,107.0,107.0,280.0,-1122.0,False,279936.0,0.0,515290675536.0,556.0,76.0,273767982192.0,517.0,48.0
323,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_323.txt,0.0,-19.0,0.0,-320.0,0.0,-8.0,0.0,-276.0,32.0,32.0,32.0,-179.0,36.0,36.0,36.0,-224.0,49.0,49.0,60.0,-46.0,0.0,-20.0,0.0,-380.0,49.0,49.0,128.0,-1425.0,False,279936.0,0.0,530767448064.0,615.0,69.0,484464734208.0,578.0,52.0
324,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_324.txt,14.0,14.0,25.0,-237.0,0.0,-13.0,0.0,-260.0,2.0,2.0,2.0,-262.0,26.0,26.0,26.0,-267.0,15.0,15.0,15.0,-189.0,47.0,47.0,169.0,169.0,47.0,47.0,237.0,-1046.0,False,279936.0,0.0,590101989750.0,610.0,75.0,377945568000.0,541.0,65.0
325,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_325.txt,0.0,-11.0,0.0,-213.0,40.0,40.0,94.0,52.0,0.0,-12.0,0.0,-193.0,8.0,8.0,8.0,-146.0,0.0,-19.0,0.0,-226.0,0.0,-1.0,0.0,-154.0,40.0,40.0,102.0,-880.0,False,279936.0,0.0,173137910400.0,562.0,57.0,86187628800.0,429.0,27.0
326,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_326.txt,54.0,54.0,54.0,-250.0,68.0,68.0,68.0,-197.0,18.0,18.0,27.0,-108.0,122.0,122.0,189.0,133.0,24.0,24.0,24.0,-120.0,15.0,15.0,16.0,-214.0,122.0,122.0,378.0,-756.0,False,279936.0,0.0,674558457300.0,589.0,82.0,39864988800.0,483.0,7.0
327,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_327.txt,0.0,-18.0,0.0,-250.0,12.0,12.0,15.0,-63.0,18.0,18.0,34.0,-86.0,19.0,19.0,19.0,-103.0,73.0,73.0,78.0,40.0,25.0,25.0,25.0,-156.0,73.0,73.0,171.0,-618.0,False,279936.0,0.0,458536655577.0,558.0,77.0,23043220200.0,423.0,6.0
328,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_328.txt,114.0,114.0,201.0,196.0,42.0,42.0,42.0,-123.0,43.0,43.0,43.0,-193.0,26.0,26.0,44.0,-75.0,59.0,59.0,79.0,-174.0,17.0,17.0,17.0,-187.0,114.0,114.0,426.0,-556.0,False,279936.0,0.0,808274848500.0,618.0,81.0,36879669750.0,471.0,11.0
329,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_329.txt,75.0,75.0,188.0,-75.0,0.0,0.0,0.0,-462.0,0.0,0.0,0.0,-462.0,0.0,0.0,0.0,-462.0,111.0,111.0,225.0,28.0,114.0,114.0,335.0,282.0,114.0,114.0,748.0,-1151.0,False,279936.0,0.0,124437852000.0,462.0,54.0,0.0,462.0,0.0
330,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_330.txt,0.0,-21.0,0.0,-293.0,45.0,45.0,45.0,-126.0,70.0,70.0,70.0,-102.0,0.0,-58.0,0.0,-346.0,18.0,18.0,24.0,-158.0,82.0,82.0,124.0,118.0,82.0,82.0,263.0,-907.0,False,279936.0,0.0,617850455040.0,575.0,80.0,148761295200.0,484.0,23.0
331,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_331.txt,65.0,65.0,189.0,-140.0,83.0,83.0,183.0,-42.0,0.0,0.0,0.0,-568.0,173.0,173.0,414.0,364.0,0.0,0.0,0.0,-568.0,0.0,0.0,0.0,-568.0,173.0,173.0,786.0,-1522.0,False,279936.0,0.0,333372312000.0,575.0,65.0,0.0,568.0,0.0
332,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_332.txt,15.0,15.0,29.0,-298.0,122.0,122.0,251.0,168.0,26.0,26.0,28.0,-351.0,90.0,90.0,187.0,-84.0,0.0,0.0,0.0,-602.0,0.0,0.0,0.0,-602.0,122.0,122.0,495.0,-1769.0,False,279936.0,0.0,371493967680.0,608.0,64.0,0.0,602.0,0.0
333,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_333.txt,200.0,200.0,453.0,377.0,0.0,0.0,0.0,-603.0,60.0,60.0,89.0,-283.0,0.0,0.0,0.0,-603.0,0.0,0.0,0.0,-603.0,190.0,190.0,482.0,274.0,200.0,200.0,1024.0,-1441.0,False,279936.0,0.0,656233401600.0,608.0,70.0,0.0,603.0,0.0
