Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
292,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_292.txt,159.0,159.0,261.0,213.0,46.0,46.0,46.0,-377.0,57.0,57.0,57.0,-274.0,63.0,63.0,83.0,-75.0,0.0,-93.0,0.0,-665.0,159.0,159.0,447.0,-1178.0,False,390625.0,0.0,29834135136.0,687.0,95.0,0.0,665.0,0.0
293,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_293.txt,85.0,85.0,125.0,-91.0,30.0,30.0,30.0,-250.0,0.0,-19.0,0.0,-431.0,80.0,80.0,156.0,46.0,0.0,-55.0,0.0,-469.0,85.0,85.0,311.0,-1195.0,False,390625.0,0.0,28664271272.0,674.0,97.0,18122597766.0,664.0,49.0
294,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_294.txt,76.0,76.0,142.0,-17.0,72.0,72.0,93.0,-15.0,54.0,54.0,54.0,-313.0,3.0,3.0,3.0,-333.0,38.0,38.0,38.0,-199.0,76.0,76.0,330.0,-877.0,False,390625.0,0.0,42389664240.0,704.0,95.0,6759698400.0,590.0,20.0
295,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_295.txt,75.0,75.0,75.0,-144.0,72.0,72.0,72.0,-378.0,31.0,31.0,60.0,-212.0,147.0,147.0,147.0,-68.0,0.0,-91.0,0.0,-674.0,147.0,147.0,354.0,-1476.0,False,390625.0,2.0,32068491000.0,674.0,97.0,0.0,674.0,0.0
296,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_296.txt,0.0,-19.0,0.0,-206.0,0.0,-62.0,0.0,-450.0,0.0,-12.0,0.0,-117.0,0.0,-57.0,0.0,-332.0,0.0,-45.0,0.0,-281.0,0.0,-12.0,0.0,-1386.0,True,390625.0,2.0,19465066192.0,627.0,83.0,19465066192.0,613.0,67.0
297,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_297.txt,94.0,94.0,112.0,17.0,111.0,111.0,143.0,-24.0,81.0,81.0,88.0,-133.0,0.0,-8.0,0.0,-398.0,0.0,-61.0,0.0,-427.0,111.0,111.0,343.0,-965.0,False,390625.0,0.0,24948967032.0,658.0,95.0,6840750735.0,591.0,23.0
298,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_298.txt,8.0,8.0,8.0,-322.0,0.0,-8.0,0.0,-198.0,41.0,41.0,41.0,-151.0,0.0,-14.0,0.0,-222.0,0.0,-52.0,0.0,-414.0,41.0,41.0,49.0,-1307.0,False,390625.0,1.0,19353384960.0,657.0,91.0,18788973840.0,621.0,52.0
299,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_299.txt,22.0,22.0,26.0,-130.0,0.0,-52.0,0.0,-388.0,77.0,77.0,77.0,-75.0,0.0,-29.0,0.0,-304.0,0.0,-27.0,0.0,-373.0,77.0,77.0,103.0,-1270.0,False,390625.0,0.0,30866840160.0,657.0,94.0,30822790440.0,657.0,85.0
300,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_300.txt,0.0,0.0,0.0,-149.0,0.0,-9.0,0.0,-214.0,84.0,84.0,126.0,56.0,0.0,-67.0,0.0,-355.0,0.0,-38.0,0.0,-408.0,84.0,84.0,126.0,-1070.0,False,390625.0,1.0,43913329600.0,714.0,98.0,19848586800.0,595.0,83.0
301,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_301.txt,7.0,7.0,7.0,-294.0,0.0,-28.0,0.0,-421.0,23.0,23.0,28.0,-100.0,1.0,1.0,1.0,-212.0,0.0,-31.0,0.0,-439.0,23.0,23.0,36.0,-1466.0,False,390625.0,4.0,26064763200.0,666.0,95.0,21370692420.0,659.0,61.0
302,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_302.txt,0.0,-38.0,0.0,-382.0,62.0,62.0,97.0,-123.0,85.0,85.0,85.0,-190.0,65.0,65.0,86.0,9.0,10.0,10.0,10.0,-300.0,85.0,85.0,278.0,-986.0,False,390625.0,0.0,23869173150.0,645.0,97.0,5299761600.0,578.0,21.0
303,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_303.txt,56.0,56.0,130.0,104.0,0.0,-31.0,0.0,-270.0,0.0,-28.0,0.0,-285.0,0.0,-6.0,0.0,-229.0,99.0,99.0,102.0,56.0,99.0,99.0,232.0,-624.0,False,390625.0,3.0,28370094480.0,700.0,95.0,9477602640.0,528.0,69.0
304,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_304.txt,0.0,-25.0,0.0,-342.0,25.0,25.0,25.0,-31.0,19.0,19.0,19.0,-150.0,0.0,-6.0,0.0,-237.0,0.0,-52.0,0.0,-351.0,25.0,25.0,44.0,-1111.0,False,390625.0,0.0,25746498540.0,632.0,93.0,23466603944.0,611.0,83.0
305,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_305.txt,66.0,66.0,79.0,-31.0,162.0,162.0,180.0,92.0,52.0,52.0,52.0,-371.0,94.0,94.0,142.0,30.0,0.0,-44.0,0.0,-494.0,162.0,162.0,453.0,-774.0,False,390625.0,0.0,17985259305.0,605.0,93.0,0.0,494.0,0.0
306,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_306.txt,73.0,73.0,143.0,112.0,43.0,43.0,77.0,-44.0,43.0,43.0,43.0,-222.0,0.0,-23.0,0.0,-255.0,185.0,185.0,411.0,343.0,185.0,185.0,674.0,-66.0,False,390625.0,0.0,38736777728.0,694.0,97.0,585432000.0,443.0,6.0
307,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_307.txt,65.0,65.0,129.0,115.0,111.0,111.0,158.0,102.0,0.0,-37.0,0.0,-349.0,5.0,5.0,5.0,-367.0,0.0,-42.0,0.0,-238.0,111.0,111.0,292.0,-737.0,False,390625.0,0.0,31987038160.0,665.0,97.0,12493118880.0,563.0,55.0
308,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_308.txt,63.0,63.0,101.0,75.0,0.0,-68.0,0.0,-484.0,0.0,-49.0,0.0,-405.0,0.0,-14.0,0.0,-192.0,0.0,-7.0,0.0,-179.0,63.0,63.0,101.0,-1185.0,False,390625.0,0.0,38411399880.0,730.0,98.0,26793396000.0,677.0,50.0
309,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_309.txt,34.0,34.0,34.0,-76.0,0.0,-42.0,0.0,-281.0,0.0,-28.0,0.0,-255.0,0.0,-33.0,0.0,-329.0,55.0,55.0,64.0,14.0,55.0,55.0,98.0,-927.0,False,390625.0,0.0,35099212491.0,692.0,93.0,13004657127.0,543.0,79.0
310,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_310.txt,3.0,3.0,3.0,-177.0,0.0,-27.0,0.0,-337.0,39.0,39.0,39.0,-83.0,15.0,15.0,15.0,-84.0,0.0,-48.0,0.0,-310.0,39.0,39.0,57.0,-991.0,False,390625.0,0.0,34546128750.0,672.0,93.0,22000841856.0,599.0,93.0
311,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_311.txt,0.0,-64.0,0.0,-304.0,36.0,36.0,70.0,-53.0,0.0,-31.0,0.0,-249.0,0.0,-14.0,0.0,-234.0,64.0,64.0,64.0,-54.0,64.0,64.0,134.0,-894.0,False,390625.0,0.0,36557136000.0,679.0,97.0,23621356500.0,620.0,84.0
312,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_312.txt,29.0,29.0,29.0,-164.0,0.0,-12.0,0.0,-302.0,0.0,-3.0,0.0,-231.0,0.0,0.0,0.0,-252.0,89.0,89.0,228.0,153.0,89.0,89.0,257.0,-796.0,False,390625.0,0.0,36349658436.0,671.0,94.0,12019051044.0,538.0,77.0
313,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_313.txt,99.0,99.0,161.0,24.0,0.0,-32.0,0.0,-409.0,14.0,14.0,14.0,-208.0,0.0,-30.0,0.0,-321.0,29.0,29.0,45.0,-44.0,99.0,99.0,220.0,-958.0,False,390625.0,0.0,33318810000.0,695.0,98.0,13779667968.0,598.0,68.0
314,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_314.txt,0.0,-10.0,0.0,-280.0,17.0,17.0,17.0,-342.0,6.0,6.0,6.0,-125.0,0.0,-88.0,0.0,-551.0,97.0,97.0,122.0,-25.0,97.0,97.0,145.0,-1323.0,False,390625.0,0.0,26221567680.0,659.0,97.0,16829089200.0,652.0,35.0
315,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_315.txt,88.0,88.0,180.0,55.0,3.0,3.0,3.0,-234.0,73.0,73.0,133.0,-6.0,118.0,118.0,118.0,37.0,11.0,11.0,11.0,-198.0,118.0,118.0,445.0,-346.0,False,390625.0,0.0,46103168412.0,709.0,97.0,5606556480.0,495.0,41.0
316,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_316.txt,0.0,-41.0,0.0,-268.0,2.0,2.0,2.0,-154.0,32.0,32.0,57.0,-84.0,1.0,1.0,1.0,-148.0,0.0,-47.0,0.0,-277.0,32.0,32.0,60.0,-931.0,False,390625.0,0.0,38219780340.0,684.0,93.0,23015597220.0,606.0,92.0
317,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_317.txt,69.0,69.0,69.0,-170.0,52.0,52.0,52.0,-306.0,96.0,96.0,96.0,-116.0,0.0,-54.0,0.0,-502.0,55.0,55.0,69.0,-45.0,96.0,96.0,286.0,-1139.0,False,390625.0,1.0,30368247840.0,683.0,98.0,2185666080.0,618.0,5.0
318,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_318.txt,144.0,144.0,269.0,135.0,75.0,75.0,75.0,-410.0,0.0,-94.0,0.0,-694.0,215.0,215.0,343.0,209.0,70.0,70.0,70.0,-458.0,215.0,215.0,757.0,-1218.0,False,390625.0,0.0,46000710000.0,736.0,98.0,0.0,694.0,0.0
319,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_319.txt,37.0,37.0,37.0,-406.0,229.0,229.0,559.0,559.0,95.0,95.0,103.0,-109.0,0.0,-65.0,0.0,-615.0,43.0,43.0,43.0,-425.0,229.0,229.0,742.0,-996.0,False,390625.0,0.0,18823212783.0,638.0,90.0,0.0,615.0,0.0
320,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_320.txt,41.0,41.0,41.0,-92.0,0.0,-27.0,0.0,-213.0,0.0,-74.0,0.0,-427.0,22.0,22.0,31.0,-88.0,0.0,-51.0,0.0,-283.0,41.0,41.0,72.0,-1103.0,False,390625.0,0.0,23598839040.0,639.0,98.0,22364779920.0,630.0,60.0
321,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_321.txt,0.0,-19.0,0.0,-364.0,0.0,-11.0,0.0,-171.0,3.0,3.0,3.0,-175.0,0.0,-49.0,0.0,-451.0,17.0,17.0,26.0,-164.0,17.0,17.0,29.0,-1325.0,False,390625.0,0.0,38187030640.0,717.0,96.0,36057259216.0,703.0,67.0
322,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_322.txt,87.0,87.0,87.0,-137.0,112.0,112.0,128.0,-19.0,0.0,-16.0,0.0,-378.0,0.0,0.0,0.0,-324.0,93.0,93.0,130.0,-3.0,112.0,112.0,345.0,-861.0,False,390625.0,0.0,45546668160.0,709.0,97.0,10867422720.0,585.0,47.0
323,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_323.txt,7.0,7.0,7.0,-357.0,16.0,16.0,16.0,-333.0,0.0,-37.0,0.0,-465.0,104.0,104.0,220.0,220.0,9.0,9.0,9.0,-365.0,104.0,104.0,252.0,-1300.0,False,390625.0,1.0,34780254080.0,705.0,94.0,16337388000.0,681.0,75.0
324,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_324.txt,35.0,35.0,35.0,-160.0,30.0,30.0,30.0,-94.0,0.0,-5.0,0.0,-373.0,0.0,-61.0,0.0,-525.0,29.0,29.0,49.0,-113.0,35.0,35.0,114.0,-1265.0,False,390625.0,0.0,24944861760.0,649.0,91.0,24944861760.0,647.0,62.0
325,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_325.txt,0.0,-7.0,0.0,-175.0,71.0,71.0,122.0,92.0,36.0,36.0,58.0,-23.0,0.0,-29.0,0.0,-248.0,23.0,23.0,23.0,-64.0,71.0,71.0,203.0,-418.0,False,390625.0,1.0,23677631964.0,655.0,93.0,4207887936.0,434.0,53.0
326,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_326.txt,47.0,47.0,81.0,-61.0,36.0,36.0,36.0,-244.0,0.0,-3.0,0.0,-346.0,68.0,68.0,83.0,-48.0,3.0,3.0,3.0,-119.0,68.0,68.0,203.0,-818.0,False,390625.0,0.0,23364841500.0,673.0,95.0,9513157500.0,563.0,55.0
327,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_327.txt,43.0,43.0,43.0,-236.0,40.0,40.0,40.0,-257.0,0.0,-7.0,0.0,-278.0,14.0,14.0,20.0,-136.0,134.0,134.0,314.0,312.0,134.0,134.0,417.0,-595.0,False,390625.0,0.0,18738529824.0,628.0,94.0,4358730368.0,506.0,34.0
328,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_328.txt,16.0,16.0,21.0,-93.0,11.0,11.0,11.0,-209.0,0.0,-23.0,0.0,-272.0,31.0,31.0,51.0,-50.0,41.0,41.0,41.0,-189.0,41.0,41.0,124.0,-813.0,False,390625.0,0.0,27870448320.0,647.0,93.0,14226749460.0,554.0,83.0
329,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_329.txt,50.0,50.0,57.0,-77.0,0.0,-3.0,0.0,-311.0,84.0,84.0,84.0,-59.0,52.0,52.0,52.0,-274.0,67.0,67.0,67.0,-223.0,84.0,84.0,260.0,-944.0,False,390625.0,0.0,24738029760.0,720.0,93.0,3466669860.0,570.0,12.0
330,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_330.txt,45.0,45.0,78.0,58.0,18.0,18.0,18.0,-298.0,0.0,-15.0,0.0,-152.0,0.0,-14.0,0.0,-355.0,3.0,3.0,3.0,-186.0,45.0,45.0,99.0,-933.0,False,390625.0,0.0,18468563400.0,639.0,88.0,12349236900.0,560.0,59.0
331,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_331.txt,0.0,-26.0,0.0,-385.0,0.0,-17.0,0.0,-373.0,0.0,-1.0,0.0,-358.0,32.0,32.0,61.0,-96.0,59.0,59.0,131.0,23.0,59.0,59.0,192.0,-1189.0,False,390625.0,0.0,29035117440.0,691.0,96.0,23191526400.0,666.0,70.0
332,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_332.txt,72.0,72.0,109.0,58.0,73.0,73.0,151.0,45.0,0.0,0.0,0.0,-374.0,9.0,9.0,9.0,-254.0,0.0,-3.0,0.0,-324.0,73.0,73.0,269.0,-849.0,False,390625.0,0.0,12717486600.0,643.0,85.0,1910814048.0,493.0,16.0
333,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_333.txt,83.0,83.0,134.0,17.0,49.0,49.0,49.0,-256.0,0.0,-63.0,0.0,-447.0,30.0,30.0,51.0,-39.0,60.0,60.0,60.0,-171.0,83.0,83.0,294.0,-896.0,False,390625.0,0.0,26124217119.0,634.0,96.0,10891876248.0,587.0,36.0
334,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_334.txt,14.0,14.0,14.0,-183.0,0.0,-25.0,0.0,-396.0,32.0,32.0,32.0,-157.0,0.0,-14.0,0.0,-388.0,43.0,43.0,76.0,-13.0,43.0,43.0,122.0,-1137.0,False,390625.0,0.0,30311453920.0,710.0,97.0,20886465600.0,654.0,45.0
335,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_335.txt,0.0,-42.0,0.0,-202.0,24.0,24.0,24.0,-139.0,18.0,18.0,23.0,-68.0,7.0,7.0,7.0,-383.0,0.0,-48.0,0.0,-393.0,24.0,24.0,54.0,-1185.0,False,390625.0,0.0,27631606464.0,646.0,91.0,21294732620.0,617.0,70.0
336,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_336.txt,92.0,92.0,232.0,232.0,97.0,97.0,97.0,-38.0,85.0,85.0,162.0,44.0,48.0,48.0,48.0,-210.0,48.0,48.0,48.0,-110.0,97.0,97.0,587.0,-82.0,False,390625.0,0.0,28470750000.0,645.0,88.0,211747932.0,381.0,6.0
337,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_337.txt,13.0,13.0,15.0,-173.0,42.0,42.0,42.0,-187.0,12.0,12.0,12.0,-181.0,47.0,47.0,47.0,-134.0,85.0,85.0,214.0,157.0,85.0,85.0,330.0,-518.0,False,390625.0,0.0,22630141710.0,672.0,95.0,848487552.0,401.0,22.0
338,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_338.txt,26.0,26.0,30.0,-52.0,126.0,126.0,208.0,198.0,53.0,53.0,53.0,-166.0,72.0,72.0,135.0,55.0,30.0,30.0,30.0,-199.0,126.0,126.0,456.0,-164.0,False,390625.0,0.0,39427905664.0,684.0,92.0,6426207360.0,491.0,45.0
339,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_339.txt,40.0,40.0,65.0,-101.0,206.0,206.0,378.0,358.0,0.0,-49.0,0.0,-623.0,28.0,28.0,28.0,-427.0,50.0,50.0,57.0,-148.0,206.0,206.0,528.0,-941.0,False,390625.0,0.0,30788208000.0,694.0,97.0,0.0,623.0,0.0
340,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_340.txt,22.0,22.0,38.0,-126.0,73.0,73.0,161.0,135.0,0.0,-29.0,0.0,-414.0,0.0,-19.0,0.0,-327.0,0.0,-14.0,0.0,-353.0,73.0,73.0,199.0,-1085.0,False,390625.0,0.0,27404684048.0,648.0,92.0,19352290608.0,646.0,63.0
341,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_341.txt,79.0,79.0,93.0,-37.0,123.0,123.0,125.0,-57.0,101.0,101.0,185.0,12.0,33.0,33.0,33.0,-261.0,0.0,-24.0,0.0,-390.0,123.0,123.0,436.0,-733.0,False,390625.0,3.0,21284632400.0,600.0,92.0,2314998912.0,509.0,16.0
342,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_342.txt,76.0,76.0,88.0,-8.0,86.0,86.0,158.0,98.0,0.0,-24.0,0.0,-279.0,61.0,61.0,61.0,-130.0,0.0,-27.0,0.0,-391.0,86.0,86.0,307.0,-710.0,False,390625.0,0.0,41587182000.0,712.0,93.0,19436488500.0,625.0,65.0
343,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_343.txt,0.0,-51.0,0.0,-544.0,177.0,177.0,364.0,364.0,6.0,6.0,6.0,-343.0,0.0,-20.0,0.0,-353.0,0.0,-23.0,0.0,-443.0,177.0,177.0,370.0,-1319.0,False,390625.0,0.0,28191438912.0,637.0,96.0,10831665600.0,637.0,43.0
344,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_344.txt,91.0,91.0,105.0,-106.0,59.0,59.0,105.0,-104.0,57.0,57.0,78.0,-75.0,0.0,-54.0,0.0,-412.0,0.0,-13.0,0.0,-382.0,91.0,91.0,288.0,-1079.0,False,390625.0,0.0,33677331120.0,680.0,94.0,20182257216.0,647.0,44.0
345,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_345.txt,89.0,89.0,89.0,-91.0,0.0,-11.0,0.0,-221.0,79.0,79.0,79.0,-90.0,0.0,-74.0,0.0,-494.0,35.0,35.0,35.0,-304.0,89.0,89.0,203.0,-1200.0,False,390625.0,1.0,19102443840.0,655.0,98.0,12910276800.0,611.0,41.0
346,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_346.txt,23.0,23.0,23.0,-232.0,0.0,-42.0,0.0,-429.0,53.0,53.0,53.0,-120.0,0.0,0.0,0.0,-341.0,86.0,86.0,183.0,150.0,86.0,86.0,259.0,-972.0,False,390625.0,0.0,25600279964.0,678.0,97.0,16553395320.0,632.0,55.0
347,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_347.txt,74.0,74.0,141.0,-63.0,5.0,5.0,5.0,-250.0,13.0,13.0,13.0,-233.0,35.0,35.0,91.0,-5.0,59.0,59.0,59.0,-223.0,74.0,74.0,309.0,-774.0,False,390625.0,0.0,37218144600.0,689.0,91.0,15870373200.0,603.0,66.0
348,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_348.txt,0.0,-6.0,0.0,-245.0,0.0,-35.0,0.0,-251.0,30.0,30.0,30.0,-94.0,0.0,-50.0,0.0,-312.0,5.0,5.0,5.0,-165.0,30.0,30.0,35.0,-1067.0,False,390625.0,1.0,23032900800.0,631.0,93.0,22472712808.0,604.0,91.0
349,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_349.txt,77.0,77.0,151.0,96.0,64.0,64.0,64.0,-223.0,0.0,-15.0,0.0,-255.0,24.0,24.0,24.0,-136.0,47.0,47.0,47.0,-96.0,77.0,77.0,286.0,-614.0,False,390625.0,0.0,25909549380.0,668.0,88.0,4850073888.0,530.0,22.0
350,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_350.txt,66.0,66.0,96.0,54.0,0.0,-13.0,0.0,-306.0,0.0,-4.0,0.0,-240.0,0.0,-10.0,0.0,-245.0,0.0,-3.0,0.0,-243.0,66.0,66.0,96.0,-980.0,False,390625.0,0.0,39434433500.0,689.0,98.0,21108582000.0,610.0,80.0
351,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_351.txt,105.0,105.0,149.0,62.0,36.0,36.0,36.0,-116.0,48.0,48.0,74.0,-28.0,0.0,-4.0,0.0,-184.0,0.0,-47.0,0.0,-304.0,105.0,105.0,259.0,-570.0,False,390625.0,0.0,25042881600.0,671.0,89.0,7972396432.0,520.0,52.0
352,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_352.txt,125.0,125.0,125.0,-72.0,125.0,125.0,125.0,-101.0,9.0,9.0,9.0,-288.0,130.0,130.0,138.0,-12.0,0.0,-54.0,0.0,-306.0,130.0,130.0,397.0,-779.0,False,390625.0,3.0,32245963200.0,681.0,90.0,1246488875.0,527.0,5.0
353,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_353.txt,37.0,37.0,60.0,-148.0,47.0,47.0,47.0,-97.0,0.0,-54.0,0.0,-350.0,0.0,-24.0,0.0,-361.0,43.0,43.0,43.0,-133.0,47.0,47.0,150.0,-1089.0,False,390625.0,0.0,26952849000.0,650.0,95.0,22825296000.0,630.0,65.0
354,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_354.txt,90.0,90.0,90.0,-163.0,56.0,56.0,56.0,-204.0,0.0,-66.0,0.0,-387.0,0.0,-4.0,0.0,-340.0,19.0,19.0,19.0,-195.0,90.0,90.0,165.0,-1289.0,False,390625.0,0.0,37027010592.0,687.0,96.0,25638284448.0,634.0,73.0
355,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_355.txt,146.0,146.0,146.0,77.0,58.0,58.0,77.0,-82.0,57.0,57.0,57.0,-241.0,57.0,57.0,57.0,-80.0,0.0,-79.0,0.0,-455.0,146.0,146.0,337.0,-781.0,False,390625.0,3.0,12999144600.0,582.0,89.0,0.0,455.0,0.0
356,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_356.txt,43.0,43.0,43.0,-121.0,74.0,74.0,88.0,-88.0,7.0,7.0,7.0,-207.0,0.0,-87.0,0.0,-429.0,0.0,-26.0,0.0,-363.0,74.0,74.0,138.0,-1208.0,False,390625.0,8.0,30157275456.0,679.0,98.0,21497857920.0,593.0,96.0
357,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_357.txt,14.0,14.0,14.0,-103.0,67.0,67.0,89.0,-13.0,0.0,-77.0,0.0,-426.0,0.0,-25.0,0.0,-263.0,53.0,53.0,53.0,-81.0,67.0,67.0,156.0,-886.0,False,390625.0,2.0,28440403992.0,691.0,92.0,19405900800.0,589.0,80.0
358,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_358.txt,0.0,-16.0,0.0,-413.0,93.0,93.0,172.0,24.0,62.0,62.0,62.0,-325.0,112.0,112.0,206.0,137.0,9.0,9.0,9.0,-335.0,112.0,112.0,449.0,-912.0,False,390625.0,0.0,30910961880.0,723.0,95.0,1064398848.0,605.0,4.0
359,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_359.txt,0.0,-7.0,0.0,-220.0,3.0,3.0,3.0,-177.0,0.0,-81.0,0.0,-470.0,0.0,-26.0,0.0,-227.0,0.0,-25.0,0.0,-344.0,3.0,3.0,3.0,-1438.0,False,390625.0,1.0,29327919348.0,643.0,97.0,29327919348.0,643.0,86.0
360,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_360.txt,0.0,-35.0,0.0,-300.0,0.0,-45.0,0.0,-389.0,0.0,-5.0,0.0,-259.0,22.0,22.0,22.0,-170.0,11.0,11.0,11.0,-108.0,22.0,22.0,33.0,-1226.0,False,390625.0,1.0,37695610386.0,693.0,89.0,21223501056.0,613.0,86.0
361,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_361.txt,0.0,-31.0,0.0,-188.0,13.0,13.0,13.0,-86.0,45.0,45.0,81.0,30.0,100.0,100.0,177.0,80.0,34.0,34.0,56.0,4.0,100.0,100.0,327.0,-160.0,False,390625.0,0.0,21632761059.0,634.0,91.0,3493844520.0,430.0,41.0
362,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_362.txt,115.0,115.0,115.0,-60.0,122.0,122.0,122.0,-43.0,50.0,50.0,50.0,-473.0,117.0,117.0,133.0,-56.0,0.0,-87.0,0.0,-667.0,122.0,122.0,420.0,-1299.0,False,390625.0,0.0,37118519550.0,692.0,97.0,0.0,667.0,0.0
363,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_363.txt,0.0,-3.0,0.0,-379.0,35.0,35.0,35.0,-70.0,34.0,34.0,51.0,-18.0,23.0,23.0,23.0,-374.0,0.0,-47.0,0.0,-416.0,35.0,35.0,109.0,-1257.0,False,390625.0,0.0,34231618575.0,718.0,97.0,20375803404.0,653.0,61.0
364,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_364.txt,133.0,133.0,218.0,-104.0,56.0,56.0,89.0,-372.0,0.0,0.0,0.0,-705.0,0.0,0.0,0.0,-705.0,215.0,215.0,395.0,230.0,215.0,215.0,702.0,-1656.0,False,390625.0,1.0,44301947670.0,709.0,97.0,0.0,705.0,0.0
365,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_365.txt,0.0,-4.0,0.0,-84.0,104.0,104.0,126.0,43.0,0.0,-3.0,0.0,-306.0,25.0,25.0,25.0,-142.0,0.0,-20.0,0.0,-254.0,104.0,104.0,151.0,-743.0,False,390625.0,0.0,51749187272.0,729.0,98.0,18682122788.0,587.0,89.0
