Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Agent_8_Max,Agent_8_Max_Unclipped,Agent_8_Sum,Agent_8_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
273,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_273.txt,3.0,3.0,3.0,-350.0,9.0,9.0,22.0,-131.0,0.0,-8.0,0.0,-335.0,13.0,13.0,13.0,-131.0,0.0,-16.0,0.0,-336.0,0.0,-10.0,0.0,-413.0,0.0,-15.0,0.0,-286.0,71.0,71.0,146.0,48.0,71.0,71.0,184.0,-1934.0,False
274,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_274.txt,0.0,-22.0,0.0,-438.0,7.0,7.0,8.0,-221.0,0.0,-5.0,0.0,-319.0,5.0,5.0,5.0,-193.0,0.0,-5.0,0.0,-261.0,0.0,-16.0,0.0,-290.0,0.0,-16.0,0.0,-307.0,0.0,0.0,0.0,-296.0,7.0,7.0,13.0,-2325.0,False
275,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_275.txt,64.0,64.0,64.0,-211.0,88.0,88.0,142.0,-122.0,24.0,24.0,32.0,-105.0,62.0,62.0,63.0,-165.0,4.0,4.0,4.0,-326.0,42.0,42.0,44.0,-246.0,11.0,11.0,11.0,-224.0,35.0,35.0,76.0,24.0,88.0,88.0,436.0,-1375.0,False
276,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_276.txt,16.0,16.0,16.0,-279.0,23.0,23.0,32.0,-196.0,9.0,9.0,9.0,-388.0,8.0,8.0,8.0,-294.0,96.0,96.0,263.0,253.0,19.0,19.0,19.0,-357.0,12.0,12.0,12.0,-307.0,50.0,50.0,66.0,-150.0,96.0,96.0,425.0,-1718.0,False
277,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_277.txt,96.0,96.0,128.0,-401.0,147.0,147.0,564.0,427.0,76.0,76.0,189.0,-370.0,58.0,58.0,107.0,-417.0,189.0,189.0,419.0,238.0,0.0,0.0,0.0,-807.0,0.0,0.0,0.0,-807.0,0.0,0.0,0.0,-807.0,189.0,189.0,1407.0,-2944.0,False
278,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_278.txt,6.0,6.0,6.0,-452.0,0.0,-12.0,0.0,-320.0,21.0,21.0,21.0,-250.0,0.0,-29.0,0.0,-356.0,39.0,39.0,61.0,-128.0,0.0,-28.0,0.0,-431.0,0.0,-36.0,0.0,-432.0,0.0,-9.0,0.0,-371.0,39.0,39.0,88.0,-2740.0,False
279,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_279.txt,67.0,67.0,67.0,-249.0,10.0,10.0,10.0,-331.0,31.0,31.0,37.0,-301.0,0.0,-7.0,0.0,-386.0,26.0,26.0,26.0,-332.0,13.0,13.0,13.0,-392.0,0.0,0.0,0.0,-194.0,58.0,58.0,93.0,-59.0,67.0,67.0,246.0,-2244.0,False
280,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_280.txt,9.0,9.0,9.0,-284.0,22.0,22.0,22.0,-218.0,0.0,-5.0,0.0,-328.0,0.0,-6.0,0.0,-462.0,1.0,1.0,1.0,-174.0,25.0,25.0,25.0,-226.0,0.0,-8.0,0.0,-297.0,33.0,33.0,77.0,-4.0,33.0,33.0,134.0,-1993.0,False
281,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_281.txt,113.0,113.0,299.0,254.0,89.0,89.0,90.0,-305.0,163.0,163.0,208.0,0.0,44.0,44.0,44.0,-412.0,93.0,93.0,145.0,-333.0,37.0,37.0,37.0,-424.0,0.0,-5.0,0.0,-688.0,49.0,49.0,49.0,-301.0,163.0,163.0,872.0,-2209.0,False
282,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_282.txt,115.0,115.0,273.0,234.0,18.0,18.0,18.0,-394.0,0.0,-14.0,0.0,-311.0,0.0,-2.0,0.0,-238.0,2.0,2.0,2.0,-264.0,28.0,28.0,28.0,-204.0,12.0,12.0,12.0,-355.0,0.0,-15.0,0.0,-285.0,115.0,115.0,333.0,-1817.0,False
283,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_283.txt,53.0,53.0,226.0,118.0,38.0,38.0,41.0,-269.0,55.0,55.0,89.0,-166.0,11.0,11.0,22.0,-265.0,67.0,67.0,115.0,-290.0,116.0,116.0,348.0,258.0,0.0,-31.0,0.0,-623.0,86.0,86.0,141.0,-170.0,116.0,116.0,982.0,-1407.0,False
284,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_284.txt,0.0,-4.0,0.0,-242.0,64.0,64.0,155.0,-67.0,37.0,37.0,46.0,-202.0,0.0,-21.0,0.0,-324.0,22.0,22.0,37.0,-138.0,46.0,46.0,46.0,-133.0,11.0,11.0,15.0,-125.0,62.0,62.0,97.0,13.0,64.0,64.0,396.0,-1218.0,False
285,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_285.txt,30.0,30.0,30.0,-137.0,73.0,73.0,73.0,-228.0,0.0,0.0,0.0,-362.0,0.0,-1.0,0.0,-242.0,0.0,-5.0,0.0,-273.0,71.0,71.0,71.0,-106.0,0.0,-2.0,0.0,-182.0,65.0,65.0,65.0,-257.0,73.0,73.0,239.0,-1787.0,False
286,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_286.txt,87.0,87.0,87.0,-288.0,99.0,99.0,99.0,-349.0,83.0,83.0,83.0,-252.0,125.0,125.0,131.0,3.0,0.0,-54.0,0.0,-744.0,8.0,8.0,8.0,-347.0,63.0,63.0,63.0,-194.0,48.0,48.0,95.0,6.0,125.0,125.0,566.0,-2165.0,False
287,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_287.txt,56.0,56.0,115.0,-14.0,69.0,69.0,79.0,-139.0,73.0,73.0,73.0,-330.0,75.0,75.0,75.0,-199.0,22.0,22.0,22.0,-205.0,29.0,29.0,29.0,-228.0,0.0,-10.0,0.0,-331.0,0.0,-1.0,0.0,-289.0,75.0,75.0,393.0,-1735.0,False
288,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_288.txt,0.0,-7.0,0.0,-261.0,22.0,22.0,22.0,-316.0,0.0,-3.0,0.0,-196.0,0.0,-8.0,0.0,-328.0,0.0,-3.0,0.0,-383.0,1.0,1.0,1.0,-260.0,10.0,10.0,15.0,-142.0,0.0,0.0,0.0,-266.0,22.0,22.0,38.0,-2152.0,False
289,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_289.txt,58.0,58.0,98.0,-60.0,2.0,2.0,2.0,-299.0,32.0,32.0,58.0,-35.0,31.0,31.0,43.0,-238.0,41.0,41.0,41.0,-147.0,47.0,47.0,47.0,-159.0,45.0,45.0,45.0,-223.0,0.0,-9.0,0.0,-256.0,58.0,58.0,334.0,-1417.0,False
290,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_290.txt,0.0,-40.0,0.0,-369.0,0.0,-4.0,0.0,-320.0,0.0,-5.0,0.0,-277.0,0.0,0.0,0.0,-196.0,0.0,-9.0,0.0,-215.0,0.0,-25.0,0.0,-358.0,11.0,11.0,11.0,-124.0,0.0,-31.0,0.0,-472.0,11.0,11.0,11.0,-2331.0,False
291,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_291.txt,22.0,22.0,39.0,-194.0,94.0,94.0,360.0,360.0,24.0,24.0,24.0,-295.0,31.0,31.0,78.0,-133.0,9.0,9.0,11.0,-191.0,47.0,47.0,47.0,-277.0,7.0,7.0,7.0,-297.0,31.0,31.0,36.0,-300.0,94.0,94.0,602.0,-1327.0,False
292,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_292.txt,49.0,49.0,92.0,-39.0,19.0,19.0,48.0,-157.0,13.0,13.0,13.0,-194.0,51.0,51.0,51.0,-189.0,40.0,40.0,57.0,-96.0,25.0,25.0,48.0,-134.0,106.0,106.0,171.0,72.0,28.0,28.0,28.0,-108.0,106.0,106.0,508.0,-845.0,False
293,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_293.txt,0.0,-6.0,0.0,-306.0,0.0,-4.0,0.0,-214.0,0.0,-2.0,0.0,-267.0,11.0,11.0,15.0,-247.0,28.0,28.0,47.0,-225.0,0.0,-16.0,0.0,-336.0,0.0,-4.0,0.0,-260.0,80.0,80.0,163.0,-14.0,80.0,80.0,225.0,-1869.0,False
294,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_294.txt,10.0,10.0,10.0,-402.0,45.0,45.0,45.0,-387.0,46.0,46.0,46.0,-353.0,84.0,84.0,84.0,-313.0,32.0,32.0,32.0,-362.0,63.0,63.0,104.0,-300.0,114.0,114.0,343.0,343.0,0.0,-49.0,0.0,-698.0,114.0,114.0,664.0,-2472.0,False
295,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_295.txt,75.0,75.0,152.0,63.0,25.0,25.0,44.0,-287.0,31.0,31.0,31.0,-324.0,4.0,4.0,4.0,-495.0,33.0,33.0,40.0,-253.0,34.0,34.0,34.0,-421.0,57.0,57.0,57.0,-313.0,0.0,-5.0,0.0,-398.0,75.0,75.0,362.0,-2428.0,False
296,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_296.txt,10.0,10.0,10.0,-230.0,6.0,6.0,6.0,-369.0,65.0,65.0,65.0,-349.0,18.0,18.0,18.0,-319.0,0.0,-10.0,0.0,-327.0,0.0,-1.0,0.0,-300.0,0.0,-10.0,0.0,-334.0,45.0,45.0,149.0,100.0,65.0,65.0,248.0,-2128.0,False
297,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_297.txt,0.0,-3.0,0.0,-273.0,10.0,10.0,10.0,-314.0,0.0,-6.0,0.0,-281.0,0.0,-5.0,0.0,-403.0,0.0,-2.0,0.0,-272.0,4.0,4.0,6.0,-260.0,0.0,-15.0,0.0,-385.0,0.0,-15.0,0.0,-372.0,10.0,10.0,16.0,-2560.0,False
298,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_298.txt,88.0,88.0,101.0,-138.0,98.0,98.0,98.0,-303.0,125.0,125.0,353.0,338.0,98.0,98.0,101.0,-261.0,44.0,44.0,44.0,-334.0,30.0,30.0,30.0,-246.0,0.0,-86.0,0.0,-704.0,10.0,10.0,10.0,-399.0,125.0,125.0,737.0,-2047.0,False
299,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_299.txt,30.0,30.0,30.0,-202.0,13.0,13.0,13.0,-336.0,67.0,67.0,83.0,-207.0,56.0,56.0,56.0,-300.0,67.0,67.0,67.0,-343.0,55.0,55.0,55.0,-101.0,73.0,73.0,73.0,-195.0,0.0,-1.0,0.0,-247.0,73.0,73.0,377.0,-1931.0,False
300,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_300.txt,60.0,60.0,102.0,20.0,41.0,41.0,41.0,-477.0,58.0,58.0,63.0,-163.0,98.0,98.0,170.0,136.0,0.0,-81.0,0.0,-705.0,18.0,18.0,30.0,-320.0,42.0,42.0,42.0,-349.0,12.0,12.0,12.0,-241.0,98.0,98.0,460.0,-2099.0,False
301,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_301.txt,29.0,29.0,29.0,-264.0,38.0,38.0,38.0,-357.0,25.0,25.0,25.0,-411.0,2.0,2.0,2.0,-247.0,36.0,36.0,36.0,-249.0,54.0,54.0,54.0,-417.0,8.0,8.0,8.0,-222.0,86.0,86.0,128.0,23.0,86.0,86.0,320.0,-2144.0,False
302,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_302.txt,0.0,-7.0,0.0,-308.0,59.0,59.0,118.0,-55.0,1.0,1.0,1.0,-243.0,0.0,-22.0,0.0,-457.0,17.0,17.0,17.0,-293.0,0.0,-5.0,0.0,-290.0,0.0,-32.0,0.0,-402.0,0.0,-7.0,0.0,-338.0,59.0,59.0,136.0,-2386.0,False
303,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_303.txt,79.0,79.0,226.0,114.0,125.0,125.0,208.0,-74.0,0.0,0.0,0.0,-795.0,84.0,84.0,119.0,-257.0,0.0,0.0,0.0,-795.0,63.0,63.0,124.0,-323.0,53.0,53.0,92.0,-223.0,54.0,54.0,68.0,-514.0,125.0,125.0,837.0,-2867.0,False
304,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_304.txt,8.0,8.0,8.0,-331.0,13.0,13.0,20.0,-134.0,16.0,16.0,16.0,-282.0,31.0,31.0,33.0,-149.0,26.0,26.0,26.0,-192.0,12.0,12.0,12.0,-284.0,0.0,-25.0,0.0,-388.0,0.0,-14.0,0.0,-351.0,31.0,31.0,115.0,-2111.0,False
305,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_305.txt,1.0,1.0,1.0,-354.0,21.0,21.0,40.0,-275.0,59.0,59.0,67.0,-295.0,17.0,17.0,17.0,-164.0,26.0,26.0,26.0,-285.0,0.0,-6.0,0.0,-357.0,0.0,-45.0,0.0,-533.0,21.0,21.0,27.0,-136.0,59.0,59.0,178.0,-2399.0,False
306,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_306.txt,37.0,37.0,42.0,-286.0,43.0,43.0,43.0,-335.0,134.0,134.0,203.0,112.0,1.0,1.0,1.0,-239.0,83.0,83.0,109.0,-266.0,25.0,25.0,25.0,-345.0,0.0,-71.0,0.0,-685.0,11.0,11.0,11.0,-240.0,134.0,134.0,434.0,-2284.0,False
307,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_307.txt,69.0,69.0,132.0,40.0,0.0,-7.0,0.0,-469.0,0.0,-19.0,0.0,-424.0,0.0,-6.0,0.0,-321.0,0.0,-16.0,0.0,-428.0,0.0,-25.0,0.0,-374.0,0.0,-1.0,0.0,-355.0,0.0,-35.0,0.0,-423.0,69.0,69.0,132.0,-2754.0,False
308,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_308.txt,95.0,95.0,260.0,28.0,124.0,124.0,306.0,193.0,0.0,0.0,0.0,-749.0,64.0,64.0,93.0,-386.0,75.0,75.0,124.0,-166.0,33.0,33.0,64.0,-419.0,0.0,0.0,0.0,-749.0,70.0,70.0,92.0,-433.0,124.0,124.0,939.0,-2681.0,False
309,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_309.txt,81.0,81.0,294.0,273.0,25.0,25.0,37.0,-353.0,16.0,16.0,16.0,-344.0,0.0,-1.0,0.0,-348.0,5.0,5.0,5.0,-316.0,0.0,0.0,0.0,-323.0,0.0,-16.0,0.0,-409.0,0.0,-31.0,0.0,-493.0,81.0,81.0,352.0,-2313.0,False
310,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_310.txt,42.0,42.0,45.0,-200.0,26.0,26.0,26.0,-427.0,31.0,31.0,48.0,-153.0,63.0,63.0,195.0,139.0,0.0,-21.0,0.0,-237.0,0.0,-11.0,0.0,-226.0,0.0,-21.0,0.0,-427.0,0.0,-4.0,0.0,-290.0,63.0,63.0,314.0,-1821.0,False
311,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_311.txt,36.0,36.0,95.0,9.0,11.0,11.0,19.0,-237.0,0.0,-9.0,0.0,-310.0,8.0,8.0,8.0,-247.0,0.0,-6.0,0.0,-354.0,9.0,9.0,9.0,-256.0,0.0,-1.0,0.0,-414.0,0.0,0.0,0.0,-325.0,36.0,36.0,131.0,-2134.0,False
312,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_312.txt,1.0,1.0,1.0,-312.0,41.0,41.0,74.0,-46.0,0.0,-11.0,0.0,-405.0,0.0,-11.0,0.0,-496.0,2.0,2.0,2.0,-272.0,0.0,-4.0,0.0,-431.0,0.0,-19.0,0.0,-499.0,0.0,-10.0,0.0,-382.0,41.0,41.0,77.0,-2843.0,False
313,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_313.txt,0.0,0.0,0.0,-838.0,42.0,42.0,57.0,-434.0,84.0,84.0,94.0,-329.0,26.0,26.0,49.0,-454.0,97.0,97.0,201.0,-85.0,0.0,0.0,0.0,-838.0,98.0,98.0,234.0,34.0,125.0,125.0,214.0,-3.0,125.0,125.0,849.0,-2947.0,False
314,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_314.txt,30.0,30.0,53.0,-151.0,50.0,50.0,74.0,-59.0,13.0,13.0,26.0,-183.0,59.0,59.0,81.0,-201.0,11.0,11.0,11.0,-266.0,11.0,11.0,11.0,-329.0,0.0,-23.0,0.0,-376.0,0.0,-7.0,0.0,-108.0,59.0,59.0,256.0,-1673.0,False
315,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_315.txt,83.0,83.0,147.0,-354.0,169.0,169.0,456.0,374.0,0.0,0.0,0.0,-747.0,83.0,83.0,93.0,-304.0,130.0,130.0,281.0,28.0,91.0,91.0,111.0,-431.0,25.0,25.0,37.0,-446.0,0.0,0.0,0.0,-747.0,169.0,169.0,1125.0,-2627.0,False
316,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_316.txt,0.0,-4.0,0.0,-223.0,0.0,-7.0,0.0,-233.0,0.0,-5.0,0.0,-259.0,19.0,19.0,22.0,-137.0,1.0,1.0,1.0,-272.0,0.0,-31.0,0.0,-334.0,0.0,-14.0,0.0,-341.0,0.0,-21.0,0.0,-361.0,19.0,19.0,23.0,-2160.0,False
317,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_317.txt,54.0,54.0,54.0,-190.0,50.0,50.0,50.0,-222.0,23.0,23.0,23.0,-151.0,48.0,48.0,48.0,-328.0,27.0,27.0,27.0,-227.0,1.0,1.0,1.0,-180.0,0.0,-10.0,0.0,-352.0,0.0,-7.0,0.0,-340.0,54.0,54.0,203.0,-1990.0,False
318,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_318.txt,7.0,7.0,7.0,-288.0,0.0,-11.0,0.0,-414.0,0.0,-3.0,0.0,-352.0,0.0,-41.0,0.0,-463.0,14.0,14.0,14.0,-199.0,0.0,-2.0,0.0,-502.0,0.0,-6.0,0.0,-322.0,0.0,-30.0,0.0,-369.0,14.0,14.0,21.0,-2909.0,False
319,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_319.txt,23.0,23.0,42.0,-169.0,30.0,30.0,50.0,-210.0,0.0,-9.0,0.0,-305.0,31.0,31.0,31.0,-267.0,40.0,40.0,42.0,-176.0,65.0,65.0,103.0,-321.0,0.0,-18.0,0.0,-371.0,0.0,-7.0,0.0,-384.0,65.0,65.0,268.0,-2203.0,False
320,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_320.txt,30.0,30.0,36.0,-192.0,18.0,18.0,18.0,-240.0,16.0,16.0,30.0,-169.0,0.0,-1.0,0.0,-221.0,28.0,28.0,40.0,-176.0,37.0,37.0,100.0,-59.0,41.0,41.0,41.0,-89.0,0.0,-1.0,0.0,-234.0,41.0,41.0,265.0,-1380.0,False
321,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_321.txt,33.0,33.0,51.0,-187.0,5.0,5.0,5.0,-392.0,50.0,50.0,98.0,1.0,0.0,-22.0,0.0,-435.0,38.0,38.0,45.0,-283.0,28.0,28.0,33.0,-229.0,0.0,-3.0,0.0,-372.0,38.0,38.0,38.0,-292.0,50.0,50.0,270.0,-2189.0,False
322,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_322.txt,32.0,32.0,48.0,-204.0,16.0,16.0,27.0,-240.0,37.0,37.0,37.0,-224.0,2.0,2.0,2.0,-369.0,20.0,20.0,35.0,-203.0,0.0,-7.0,0.0,-266.0,6.0,6.0,6.0,-247.0,73.0,73.0,168.0,99.0,73.0,73.0,323.0,-1654.0,False
323,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_323.txt,91.0,91.0,328.0,288.0,67.0,67.0,93.0,-147.0,28.0,28.0,39.0,-308.0,21.0,21.0,21.0,-289.0,54.0,54.0,75.0,-262.0,26.0,26.0,26.0,-332.0,3.0,3.0,3.0,-338.0,19.0,19.0,19.0,-336.0,91.0,91.0,604.0,-1724.0,False
324,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_324.txt,74.0,74.0,230.0,100.0,162.0,162.0,389.0,313.0,70.0,70.0,138.0,-94.0,48.0,48.0,79.0,-244.0,93.0,93.0,150.0,-164.0,20.0,20.0,24.0,-321.0,0.0,0.0,0.0,-266.0,0.0,-26.0,0.0,-627.0,162.0,162.0,1010.0,-1303.0,False
325,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_325.txt,22.0,22.0,48.0,-123.0,0.0,-8.0,0.0,-351.0,2.0,2.0,2.0,-255.0,7.0,7.0,7.0,-265.0,38.0,38.0,38.0,-293.0,0.0,0.0,0.0,-377.0,0.0,-3.0,0.0,-274.0,74.0,74.0,151.0,54.0,74.0,74.0,246.0,-1884.0,False
326,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_326.txt,61.0,61.0,61.0,-213.0,127.0,127.0,325.0,211.0,43.0,43.0,58.0,-326.0,73.0,73.0,73.0,-244.0,65.0,65.0,81.0,-335.0,27.0,27.0,27.0,-306.0,48.0,48.0,60.0,-329.0,65.0,65.0,67.0,-245.0,127.0,127.0,752.0,-1787.0,False
327,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_327.txt,18.0,18.0,18.0,-220.0,71.0,71.0,215.0,163.0,1.0,1.0,1.0,-300.0,50.0,50.0,78.0,-235.0,0.0,-17.0,0.0,-330.0,0.0,-6.0,0.0,-260.0,0.0,-14.0,0.0,-357.0,9.0,9.0,10.0,-249.0,71.0,71.0,322.0,-1788.0,False
328,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_328.txt,45.0,45.0,62.0,-371.0,56.0,56.0,61.0,-200.0,73.0,73.0,165.0,130.0,29.0,29.0,47.0,-341.0,4.0,4.0,4.0,-249.0,33.0,33.0,33.0,-378.0,63.0,63.0,68.0,-192.0,0.0,-17.0,0.0,-360.0,73.0,73.0,440.0,-1961.0,False
329,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_329.txt,0.0,-8.0,0.0,-356.0,0.0,-4.0,0.0,-248.0,0.0,-21.0,0.0,-328.0,9.0,9.0,18.0,-161.0,12.0,12.0,12.0,-266.0,5.0,5.0,5.0,-258.0,0.0,-5.0,0.0,-338.0,0.0,-19.0,0.0,-372.0,12.0,12.0,35.0,-2327.0,False
330,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_330.txt,123.0,123.0,179.0,165.0,96.0,96.0,111.0,17.0,33.0,33.0,33.0,-396.0,53.0,53.0,53.0,-253.0,22.0,22.0,22.0,-367.0,81.0,81.0,81.0,-263.0,22.0,22.0,22.0,-307.0,0.0,-80.0,0.0,-689.0,123.0,123.0,501.0,-2093.0,False
331,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_331.txt,20.0,20.0,23.0,-228.0,38.0,38.0,38.0,-219.0,5.0,5.0,5.0,-409.0,2.0,2.0,2.0,-194.0,0.0,-15.0,0.0,-350.0,0.0,-9.0,0.0,-318.0,0.0,-3.0,0.0,-147.0,15.0,15.0,21.0,-83.0,38.0,38.0,89.0,-1948.0,False
332,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_332.txt,97.0,97.0,137.0,-235.0,161.0,161.0,426.0,217.0,61.0,61.0,161.0,-263.0,70.0,70.0,87.0,-331.0,56.0,56.0,116.0,-283.0,0.0,0.0,0.0,-649.0,0.0,0.0,0.0,-649.0,154.0,154.0,470.0,295.0,161.0,161.0,1397.0,-1898.0,False
333,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_333.txt,0.0,0.0,0.0,-200.0,11.0,11.0,11.0,-320.0,17.0,17.0,17.0,-180.0,0.0,-9.0,0.0,-179.0,16.0,16.0,16.0,-223.0,0.0,-7.0,0.0,-360.0,4.0,4.0,4.0,-197.0,0.0,-1.0,0.0,-267.0,17.0,17.0,48.0,-1926.0,False
334,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_334.txt,115.0,115.0,354.0,337.0,38.0,38.0,78.0,-147.0,63.0,63.0,112.0,-306.0,56.0,56.0,107.0,-245.0,70.0,70.0,70.0,-312.0,77.0,77.0,129.0,-198.0,13.0,13.0,18.0,-304.0,39.0,39.0,39.0,-189.0,115.0,115.0,907.0,-1364.0,False
335,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_335.txt,74.0,74.0,74.0,-297.0,70.0,70.0,77.0,-74.0,48.0,48.0,75.0,-166.0,22.0,22.0,29.0,-81.0,28.0,28.0,37.0,-134.0,12.0,12.0,13.0,-165.0,0.0,-20.0,0.0,-359.0,37.0,37.0,116.0,54.0,74.0,74.0,421.0,-1222.0,False
336,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_336.txt,122.0,122.0,140.0,-78.0,110.0,110.0,273.0,149.0,95.0,95.0,291.0,113.0,57.0,57.0,57.0,-263.0,61.0,61.0,69.0,-225.0,0.0,-58.0,0.0,-740.0,2.0,2.0,3.0,-373.0,1.0,1.0,1.0,-434.0,122.0,122.0,834.0,-1851.0,False
337,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_337.txt,0.0,0.0,0.0,-359.0,41.0,41.0,41.0,-330.0,21.0,21.0,21.0,-316.0,11.0,11.0,11.0,-292.0,63.0,63.0,144.0,11.0,4.0,4.0,4.0,-247.0,35.0,35.0,35.0,-255.0,0.0,-1.0,0.0,-288.0,63.0,63.0,256.0,-2076.0,False
338,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_338.txt,25.0,25.0,53.0,-20.0,50.0,50.0,56.0,-156.0,7.0,7.0,7.0,-240.0,18.0,18.0,23.0,-127.0,46.0,46.0,46.0,-131.0,0.0,-10.0,0.0,-346.0,0.0,-2.0,0.0,-115.0,24.0,24.0,34.0,-101.0,50.0,50.0,219.0,-1236.0,False
339,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_339.txt,31.0,31.0,53.0,-285.0,70.0,70.0,103.0,-205.0,114.0,114.0,309.0,190.0,33.0,33.0,34.0,-211.0,62.0,62.0,106.0,-107.0,2.0,2.0,2.0,-387.0,42.0,42.0,42.0,-343.0,0.0,-23.0,0.0,-458.0,114.0,114.0,649.0,-1806.0,False
340,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_340.txt,33.0,33.0,66.0,-99.0,36.0,36.0,51.0,-94.0,6.0,6.0,6.0,-248.0,31.0,31.0,31.0,-139.0,22.0,22.0,34.0,-134.0,64.0,64.0,99.0,-35.0,0.0,-7.0,0.0,-160.0,98.0,98.0,316.0,222.0,98.0,98.0,603.0,-687.0,False
