Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
264,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_264.txt,0.0,-41.0,0.0,-378.0,34.0,34.0,56.0,-35.0,13.0,13.0,17.0,-208.0,18.0,18.0,18.0,-348.0,14.0,14.0,14.0,-310.0,0.0,-45.0,0.0,-482.0,34.0,34.0,105.0,-1761.0,False,1679616.0,0.0,1472100868800.0,698.0,89.0,1122249736400.0,677.0,62.0
265,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_265.txt,51.0,51.0,94.0,-72.0,38.0,38.0,72.0,-34.0,0.0,-4.0,0.0,-244.0,0.0,-43.0,0.0,-408.0,0.0,-25.0,0.0,-378.0,0.0,-27.0,0.0,-267.0,51.0,51.0,166.0,-1403.0,False,1679616.0,0.0,1542872695140.0,692.0,89.0,1327664553250.0,661.0,71.0
266,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_266.txt,189.0,189.0,400.0,307.0,15.0,15.0,15.0,-493.0,0.0,-59.0,0.0,-685.0,35.0,35.0,35.0,-318.0,88.0,88.0,93.0,-55.0,35.0,35.0,35.0,-330.0,189.0,189.0,578.0,-1574.0,False,1679616.0,0.0,1355519058936.0,685.0,89.0,0.0,685.0,0.0
267,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_267.txt,65.0,65.0,99.0,20.0,0.0,-34.0,0.0,-274.0,1.0,1.0,1.0,-137.0,0.0,-2.0,0.0,-184.0,0.0,-11.0,0.0,-171.0,29.0,29.0,61.0,-62.0,65.0,65.0,161.0,-808.0,False,1679616.0,0.0,1064763539712.0,670.0,82.0,449654627968.0,530.0,67.0
268,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_268.txt,130.0,130.0,256.0,127.0,15.0,15.0,24.0,-373.0,58.0,58.0,183.0,35.0,36.0,36.0,36.0,-376.0,1.0,1.0,1.0,-502.0,0.0,-44.0,0.0,-624.0,130.0,130.0,500.0,-1713.0,False,1679616.0,0.0,800461351008.0,642.0,75.0,0.0,624.0,0.0
269,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_269.txt,85.0,85.0,181.0,94.0,25.0,25.0,25.0,-314.0,109.0,109.0,237.0,150.0,20.0,20.0,20.0,-348.0,29.0,29.0,29.0,-228.0,0.0,-70.0,0.0,-601.0,109.0,109.0,492.0,-1247.0,False,1679616.0,0.0,1305883551744.0,693.0,89.0,0.0,601.0,0.0
270,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_270.txt,153.0,153.0,284.0,222.0,47.0,47.0,97.0,-105.0,43.0,43.0,71.0,-245.0,4.0,4.0,4.0,-272.0,29.0,29.0,57.0,-124.0,13.0,13.0,13.0,-315.0,153.0,153.0,526.0,-839.0,False,1679616.0,0.0,561224462400.0,642.0,68.0,19663368192.0,474.0,6.0
271,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_271.txt,27.0,27.0,27.0,-129.0,7.0,7.0,7.0,-218.0,0.0,-25.0,0.0,-406.0,41.0,41.0,41.0,-129.0,0.0,-22.0,0.0,-288.0,0.0,-53.0,0.0,-385.0,41.0,41.0,75.0,-1555.0,False,1679616.0,1.0,613987674300.0,616.0,79.0,560414754900.0,588.0,53.0
272,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_272.txt,16.0,16.0,16.0,-242.0,121.0,121.0,121.0,-82.0,97.0,97.0,130.0,73.0,64.0,64.0,66.0,-228.0,25.0,25.0,25.0,-372.0,0.0,-64.0,0.0,-482.0,121.0,121.0,358.0,-1333.0,False,1679616.0,0.0,1142627097600.0,664.0,82.0,158111481600.0,600.0,9.0
273,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_273.txt,0.0,-7.0,0.0,-274.0,90.0,90.0,232.0,173.0,0.0,-54.0,0.0,-472.0,0.0,-32.0,0.0,-344.0,9.0,9.0,10.0,-212.0,0.0,-17.0,0.0,-259.0,90.0,90.0,242.0,-1388.0,False,1679616.0,0.0,1292072098464.0,654.0,84.0,986280200640.0,648.0,70.0
274,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_274.txt,130.0,130.0,204.0,121.0,77.0,77.0,77.0,-248.0,5.0,5.0,5.0,-336.0,32.0,32.0,32.0,-90.0,76.0,76.0,76.0,-170.0,0.0,-24.0,0.0,-295.0,130.0,130.0,394.0,-1018.0,False,1679616.0,0.0,1407388003200.0,681.0,94.0,123635872800.0,543.0,12.0
275,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_275.txt,43.0,43.0,63.0,-23.0,10.0,10.0,18.0,-138.0,19.0,19.0,19.0,-162.0,0.0,-21.0,0.0,-226.0,36.0,36.0,44.0,-10.0,29.0,29.0,30.0,3.0,43.0,43.0,174.0,-556.0,False,1679616.0,0.0,1063839410200.0,646.0,89.0,234294969216.0,484.0,46.0
276,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_276.txt,91.0,91.0,194.0,173.0,9.0,9.0,9.0,-333.0,0.0,-24.0,0.0,-381.0,0.0,-48.0,0.0,-355.0,7.0,7.0,7.0,-215.0,0.0,-31.0,0.0,-382.0,91.0,91.0,210.0,-1493.0,False,1679616.0,0.0,1884909675600.0,709.0,90.0,976446474300.0,654.0,47.0
277,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_277.txt,51.0,51.0,72.0,12.0,0.0,-19.0,0.0,-320.0,0.0,-37.0,0.0,-454.0,28.0,28.0,28.0,-303.0,0.0,-26.0,0.0,-311.0,0.0,-1.0,0.0,-389.0,51.0,51.0,100.0,-1765.0,False,1679616.0,0.0,1380301221888.0,688.0,96.0,1101484744704.0,651.0,58.0
278,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_278.txt,0.0,-16.0,0.0,-380.0,0.0,-24.0,0.0,-405.0,0.0,-44.0,0.0,-345.0,17.0,17.0,17.0,-147.0,0.0,-57.0,0.0,-449.0,59.0,59.0,90.0,-46.0,59.0,59.0,107.0,-1772.0,False,1679616.0,0.0,913086951696.0,672.0,81.0,756992042960.0,626.0,47.0
279,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_279.txt,35.0,35.0,115.0,-4.0,108.0,108.0,178.0,8.0,41.0,41.0,41.0,-320.0,0.0,-21.0,0.0,-304.0,0.0,-21.0,0.0,-320.0,11.0,11.0,11.0,-347.0,108.0,108.0,345.0,-1287.0,False,1679616.0,0.0,1604289927240.0,678.0,88.0,679885734528.0,620.0,44.0
280,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_280.txt,16.0,16.0,16.0,-196.0,104.0,104.0,246.0,241.0,32.0,32.0,35.0,-191.0,22.0,22.0,37.0,-188.0,42.0,42.0,45.0,-83.0,34.0,34.0,37.0,-127.0,104.0,104.0,416.0,-544.0,False,1679616.0,0.0,975529848750.0,628.0,85.0,75074088960.0,475.0,16.0
281,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_281.txt,68.0,68.0,129.0,-23.0,124.0,124.0,241.0,185.0,49.0,49.0,49.0,-251.0,47.0,47.0,78.0,-136.0,56.0,56.0,60.0,-107.0,0.0,-2.0,0.0,-389.0,124.0,124.0,557.0,-721.0,False,1679616.0,0.0,689300381952.0,648.0,80.0,9946318536.0,502.0,6.0
282,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_282.txt,48.0,48.0,52.0,-185.0,9.0,9.0,14.0,-147.0,86.0,86.0,264.0,248.0,8.0,8.0,13.0,-242.0,0.0,-9.0,0.0,-338.0,32.0,32.0,39.0,-309.0,86.0,86.0,382.0,-973.0,False,1679616.0,0.0,747376977600.0,714.0,74.0,64276854642.0,569.0,13.0
283,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_283.txt,96.0,96.0,174.0,96.0,14.0,14.0,31.0,-168.0,7.0,7.0,7.0,-283.0,0.0,-1.0,0.0,-406.0,7.0,7.0,7.0,-239.0,24.0,24.0,24.0,-193.0,96.0,96.0,243.0,-1193.0,False,1679616.0,0.0,1306735552980.0,674.0,92.0,373782427200.0,578.0,47.0
284,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_284.txt,55.0,55.0,107.0,13.0,69.0,69.0,126.0,22.0,8.0,8.0,13.0,-149.0,45.0,45.0,53.0,-43.0,46.0,46.0,77.0,-50.0,105.0,105.0,189.0,137.0,105.0,105.0,565.0,-70.0,False,1679616.0,0.0,536429929620.0,632.0,71.0,10995240960.0,359.0,15.0
285,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_285.txt,132.0,132.0,279.0,-104.0,89.0,89.0,126.0,-285.0,160.0,160.0,234.0,-82.0,0.0,0.0,0.0,-747.0,0.0,0.0,0.0,-747.0,108.0,108.0,213.0,16.0,160.0,160.0,852.0,-1949.0,False,1679616.0,0.0,1764933391200.0,747.0,94.0,0.0,747.0,0.0
286,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_286.txt,0.0,-7.0,0.0,-300.0,19.0,19.0,19.0,-196.0,0.0,-21.0,0.0,-353.0,0.0,-8.0,0.0,-97.0,0.0,0.0,0.0,-202.0,0.0,-29.0,0.0,-430.0,19.0,19.0,19.0,-1578.0,False,1679616.0,0.0,1156767302691.0,662.0,90.0,1114196129046.0,631.0,71.0
287,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_287.txt,111.0,111.0,267.0,187.0,120.0,120.0,278.0,122.0,0.0,0.0,0.0,-656.0,0.0,0.0,0.0,-656.0,123.0,123.0,240.0,24.0,50.0,50.0,88.0,-460.0,123.0,123.0,873.0,-1439.0,False,1679616.0,0.0,987450861600.0,656.0,86.0,0.0,656.0,0.0
288,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_288.txt,80.0,80.0,80.0,-156.0,33.0,33.0,43.0,-357.0,135.0,135.0,135.0,-124.0,114.0,114.0,133.0,-25.0,0.0,-82.0,0.0,-700.0,8.0,8.0,8.0,-448.0,135.0,135.0,399.0,-1810.0,False,1679616.0,0.0,1616557118400.0,701.0,87.0,0.0,700.0,0.0
289,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_289.txt,124.0,124.0,124.0,-149.0,97.0,97.0,97.0,-263.0,9.0,9.0,9.0,-324.0,136.0,136.0,136.0,-228.0,0.0,-88.0,0.0,-649.0,56.0,56.0,113.0,9.0,136.0,136.0,479.0,-1604.0,False,1679616.0,0.0,1494353203200.0,668.0,87.0,0.0,649.0,0.0
290,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_290.txt,68.0,68.0,163.0,65.0,0.0,-20.0,0.0,-498.0,44.0,44.0,82.0,-67.0,0.0,-10.0,0.0,-322.0,0.0,-34.0,0.0,-383.0,0.0,-21.0,0.0,-305.0,68.0,68.0,245.0,-1510.0,False,1679616.0,0.0,2207756694528.0,722.0,93.0,2087451894528.0,714.0,78.0
291,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_291.txt,59.0,59.0,111.0,61.0,23.0,23.0,33.0,-2.0,27.0,27.0,27.0,-111.0,0.0,-33.0,0.0,-308.0,24.0,24.0,24.0,-222.0,0.0,-43.0,0.0,-358.0,59.0,59.0,195.0,-940.0,False,1679616.0,0.0,439378587648.0,574.0,72.0,295123046400.0,505.0,51.0
292,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_292.txt,35.0,35.0,35.0,-144.0,0.0,-20.0,0.0,-344.0,35.0,35.0,41.0,-42.0,0.0,-56.0,0.0,-349.0,1.0,1.0,1.0,-352.0,76.0,76.0,169.0,74.0,76.0,76.0,246.0,-1157.0,False,1679616.0,0.0,1013645167920.0,633.0,83.0,334932091200.0,537.0,35.0
293,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_293.txt,113.0,113.0,192.0,-142.0,259.0,259.0,569.0,510.0,0.0,0.0,0.0,-691.0,0.0,0.0,0.0,-691.0,123.0,123.0,234.0,-147.0,0.0,0.0,0.0,-691.0,259.0,259.0,995.0,-1852.0,False,1679616.0,0.0,1258608659000.0,705.0,78.0,0.0,691.0,0.0
294,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_294.txt,74.0,74.0,162.0,121.0,119.0,119.0,142.0,81.0,18.0,18.0,20.0,-256.0,8.0,8.0,8.0,-261.0,36.0,36.0,36.0,-284.0,0.0,-28.0,0.0,-298.0,119.0,119.0,368.0,-897.0,False,1679616.0,0.0,1360861508160.0,674.0,81.0,386867585160.0,596.0,37.0
295,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_295.txt,0.0,-11.0,0.0,-397.0,34.0,34.0,60.0,-44.0,12.0,12.0,12.0,-158.0,0.0,-1.0,0.0,-311.0,0.0,-11.0,0.0,-420.0,0.0,-3.0,0.0,-328.0,34.0,34.0,72.0,-1658.0,False,1679616.0,0.0,2410117228800.0,741.0,92.0,2381749286400.0,732.0,90.0
296,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_296.txt,113.0,113.0,231.0,157.0,0.0,-4.0,0.0,-327.0,0.0,-18.0,0.0,-432.0,40.0,40.0,40.0,-260.0,16.0,16.0,35.0,-68.0,0.0,-42.0,0.0,-400.0,113.0,113.0,306.0,-1330.0,False,1679616.0,0.0,517590528000.0,640.0,80.0,306086040000.0,569.0,43.0
297,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_297.txt,55.0,55.0,55.0,-294.0,147.0,147.0,147.0,-41.0,46.0,46.0,56.0,-176.0,61.0,61.0,61.0,-418.0,101.0,101.0,140.0,4.0,0.0,-88.0,0.0,-730.0,147.0,147.0,459.0,-1655.0,False,1679616.0,0.0,2192256675840.0,733.0,91.0,0.0,730.0,0.0
298,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_298.txt,53.0,53.0,103.0,-107.0,13.0,13.0,16.0,-102.0,0.0,-6.0,0.0,-364.0,0.0,-29.0,0.0,-338.0,0.0,-2.0,0.0,-272.0,0.0,-34.0,0.0,-369.0,53.0,53.0,119.0,-1552.0,False,1679616.0,0.0,818099938880.0,662.0,76.0,818099938880.0,636.0,58.0
299,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_299.txt,30.0,30.0,30.0,-154.0,33.0,33.0,60.0,-57.0,6.0,6.0,6.0,-297.0,0.0,-20.0,0.0,-374.0,17.0,17.0,17.0,-337.0,0.0,-16.0,0.0,-328.0,33.0,33.0,113.0,-1547.0,False,1679616.0,0.0,1288612881920.0,663.0,84.0,1096778656512.0,651.0,66.0
300,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_300.txt,0.0,-16.0,0.0,-403.0,39.0,39.0,108.0,-28.0,0.0,-8.0,0.0,-265.0,0.0,-28.0,0.0,-199.0,0.0,-45.0,0.0,-369.0,0.0,-13.0,0.0,-342.0,39.0,39.0,108.0,-1606.0,False,1679616.0,0.0,1042686118656.0,646.0,79.0,851884024320.0,604.0,68.0
301,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_301.txt,132.0,132.0,288.0,199.0,24.0,24.0,26.0,-100.0,29.0,29.0,29.0,-69.0,8.0,8.0,8.0,-187.0,2.0,2.0,2.0,-89.0,25.0,25.0,37.0,-88.0,132.0,132.0,390.0,-334.0,False,1679616.0,0.0,848340124632.0,666.0,81.0,170418205440.0,470.0,48.0
302,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_302.txt,19.0,19.0,19.0,-140.0,9.0,9.0,16.0,-78.0,44.0,44.0,64.0,-62.0,46.0,46.0,75.0,-84.0,47.0,47.0,47.0,-97.0,56.0,56.0,104.0,79.0,56.0,56.0,325.0,-382.0,False,1679616.0,0.0,1138766428800.0,638.0,86.0,125986387500.0,446.0,37.0
303,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_303.txt,0.0,-16.0,0.0,-285.0,0.0,-1.0,0.0,-205.0,0.0,-21.0,0.0,-268.0,0.0,-15.0,0.0,-285.0,44.0,44.0,44.0,-96.0,0.0,-14.0,0.0,-242.0,44.0,44.0,44.0,-1381.0,False,1679616.0,0.0,1467430433600.0,662.0,89.0,814187208320.0,593.0,80.0
304,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_304.txt,116.0,116.0,267.0,267.0,65.0,65.0,106.0,-37.0,52.0,52.0,52.0,-200.0,88.0,88.0,88.0,-228.0,0.0,-21.0,0.0,-263.0,87.0,87.0,87.0,-119.0,116.0,116.0,600.0,-580.0,False,1679616.0,0.0,1174846170624.0,669.0,84.0,69118790400.0,505.0,9.0
305,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_305.txt,157.0,157.0,558.0,556.0,139.0,139.0,256.0,135.0,56.0,56.0,93.0,-209.0,14.0,14.0,14.0,-421.0,19.0,19.0,19.0,-273.0,0.0,-31.0,0.0,-575.0,157.0,157.0,940.0,-787.0,False,1679616.0,0.0,1283366941920.0,665.0,87.0,0.0,575.0,0.0
306,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_306.txt,141.0,141.0,141.0,-12.0,145.0,145.0,242.0,139.0,0.0,-71.0,0.0,-590.0,65.0,65.0,65.0,-255.0,68.0,68.0,76.0,-246.0,60.0,60.0,60.0,-233.0,145.0,145.0,584.0,-1197.0,False,1679616.0,0.0,1712196947160.0,708.0,87.0,0.0,590.0,0.0
307,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_307.txt,73.0,73.0,142.0,-284.0,149.0,149.0,434.0,303.0,119.0,119.0,298.0,159.0,30.0,30.0,41.0,-419.0,0.0,0.0,0.0,-646.0,0.0,0.0,0.0,-646.0,149.0,149.0,915.0,-1533.0,False,1679616.0,0.0,942382253120.0,649.0,79.0,0.0,646.0,0.0
308,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_308.txt,1.0,1.0,1.0,-274.0,8.0,8.0,8.0,-288.0,37.0,37.0,47.0,-78.0,0.0,-29.0,0.0,-352.0,0.0,-44.0,0.0,-343.0,9.0,9.0,9.0,-141.0,37.0,37.0,65.0,-1476.0,False,1679616.0,0.0,1727491205440.0,684.0,86.0,953759002560.0,614.0,84.0
309,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_309.txt,75.0,75.0,155.0,66.0,33.0,33.0,33.0,-293.0,124.0,124.0,246.0,229.0,58.0,58.0,58.0,-190.0,9.0,9.0,9.0,-347.0,22.0,22.0,22.0,-292.0,124.0,124.0,523.0,-827.0,False,1679616.0,0.0,2651458670784.0,750.0,94.0,525035692272.0,595.0,39.0
310,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_310.txt,53.0,53.0,53.0,-177.0,50.0,50.0,50.0,-210.0,47.0,47.0,47.0,-187.0,0.0,-3.0,0.0,-178.0,12.0,12.0,12.0,-68.0,63.0,63.0,106.0,17.0,63.0,63.0,268.0,-803.0,False,1679616.0,0.0,1568286875792.0,686.0,92.0,239050571760.0,490.0,44.0
311,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_311.txt,0.0,-1.0,0.0,-325.0,59.0,59.0,59.0,-244.0,4.0,4.0,4.0,-295.0,77.0,77.0,153.0,97.0,0.0,-16.0,0.0,-358.0,83.0,83.0,126.0,23.0,83.0,83.0,342.0,-1102.0,False,1679616.0,0.0,650829910068.0,685.0,82.0,150552797040.0,583.0,20.0
312,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_312.txt,0.0,-3.0,0.0,-319.0,0.0,-2.0,0.0,-251.0,0.0,-2.0,0.0,-247.0,0.0,-3.0,0.0,-177.0,0.0,-35.0,0.0,-342.0,149.0,149.0,244.0,229.0,149.0,149.0,244.0,-1107.0,False,1679616.0,0.0,1896218644320.0,722.0,91.0,910629720000.0,608.0,77.0
313,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_313.txt,0.0,0.0,0.0,-249.0,0.0,-18.0,0.0,-258.0,44.0,44.0,126.0,44.0,3.0,3.0,3.0,-174.0,0.0,-45.0,0.0,-362.0,16.0,16.0,16.0,-182.0,44.0,44.0,145.0,-1181.0,False,1679616.0,0.0,1301809320000.0,687.0,81.0,1100514276000.0,626.0,80.0
314,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_314.txt,0.0,-30.0,0.0,-521.0,40.0,40.0,69.0,-114.0,30.0,30.0,33.0,-186.0,0.0,-10.0,0.0,-376.0,0.0,-8.0,0.0,-319.0,0.0,-6.0,0.0,-385.0,40.0,40.0,102.0,-1901.0,False,1679616.0,0.0,2332745326912.0,740.0,94.0,2330262750816.0,739.0,81.0
315,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_315.txt,85.0,85.0,136.0,27.0,1.0,1.0,1.0,-255.0,0.0,-6.0,0.0,-207.0,0.0,-2.0,0.0,-194.0,9.0,9.0,9.0,-273.0,0.0,-32.0,0.0,-272.0,85.0,85.0,146.0,-1174.0,False,1679616.0,0.0,976355133600.0,641.0,87.0,442605392100.0,550.0,61.0
316,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_316.txt,55.0,55.0,83.0,-177.0,0.0,-81.0,0.0,-640.0,20.0,20.0,22.0,-248.0,80.0,80.0,80.0,-303.0,112.0,112.0,157.0,49.0,30.0,30.0,30.0,-330.0,112.0,112.0,372.0,-1649.0,False,1679616.0,0.0,1153772674560.0,640.0,83.0,0.0,640.0,0.0
317,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_317.txt,21.0,21.0,36.0,-62.0,39.0,39.0,92.0,39.0,0.0,-16.0,0.0,-366.0,0.0,-51.0,0.0,-397.0,28.0,28.0,28.0,-237.0,3.0,3.0,3.0,-269.0,39.0,39.0,159.0,-1292.0,False,1679616.0,0.0,1768495979250.0,711.0,86.0,994411068750.0,637.0,67.0
318,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_318.txt,0.0,-17.0,0.0,-334.0,22.0,22.0,22.0,-274.0,46.0,46.0,81.0,36.0,3.0,3.0,3.0,-265.0,0.0,-23.0,0.0,-423.0,23.0,23.0,34.0,-50.0,46.0,46.0,140.0,-1310.0,False,1679616.0,0.0,2496083990400.0,758.0,97.0,1579630500448.0,677.0,77.0
319,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_319.txt,50.0,50.0,82.0,-112.0,51.0,51.0,121.0,46.0,21.0,21.0,21.0,-345.0,23.0,23.0,23.0,-316.0,0.0,-24.0,0.0,-450.0,0.0,-9.0,0.0,-384.0,51.0,51.0,247.0,-1561.0,False,1679616.0,0.0,1683329677400.0,711.0,89.0,1035990334368.0,662.0,67.0
320,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_320.txt,62.0,62.0,62.0,-84.0,0.0,-26.0,0.0,-401.0,6.0,6.0,6.0,-389.0,0.0,-28.0,0.0,-338.0,0.0,-25.0,0.0,-372.0,49.0,49.0,49.0,-162.0,62.0,62.0,117.0,-1746.0,False,1679616.0,0.0,1813721829920.0,709.0,86.0,1698485044256.0,698.0,83.0
321,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_321.txt,0.0,-24.0,0.0,-262.0,14.0,14.0,22.0,-241.0,0.0,-31.0,0.0,-355.0,0.0,-19.0,0.0,-279.0,0.0,-15.0,0.0,-282.0,98.0,98.0,310.0,264.0,98.0,98.0,332.0,-1155.0,False,1679616.0,0.0,1384201184100.0,714.0,83.0,965953344300.0,628.0,70.0
322,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_322.txt,78.0,78.0,179.0,145.0,101.0,101.0,114.0,-88.0,168.0,168.0,202.0,-80.0,70.0,70.0,70.0,-399.0,68.0,68.0,68.0,-380.0,0.0,-42.0,0.0,-639.0,168.0,168.0,633.0,-1441.0,False,1679616.0,0.0,1822363439400.0,702.0,88.0,0.0,639.0,0.0
323,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_323.txt,75.0,75.0,116.0,-22.0,61.0,61.0,99.0,-40.0,87.0,87.0,174.0,-37.0,66.0,66.0,66.0,-395.0,29.0,29.0,29.0,-321.0,0.0,-91.0,0.0,-632.0,87.0,87.0,484.0,-1447.0,False,1679616.0,0.0,1228604176800.0,686.0,91.0,0.0,632.0,0.0
324,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_324.txt,6.0,6.0,10.0,-357.0,33.0,33.0,33.0,-492.0,74.0,74.0,124.0,-168.0,0.0,-73.0,0.0,-665.0,60.0,60.0,60.0,-292.0,111.0,111.0,222.0,176.0,111.0,111.0,449.0,-1798.0,False,1679616.0,0.0,1057185051120.0,665.0,92.0,0.0,665.0,0.0
325,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_325.txt,0.0,-26.0,0.0,-382.0,29.0,29.0,29.0,-311.0,0.0,-36.0,0.0,-388.0,85.0,85.0,99.0,60.0,0.0,-14.0,0.0,-313.0,59.0,59.0,104.0,-80.0,85.0,85.0,232.0,-1414.0,False,1679616.0,0.0,853091252460.0,628.0,77.0,751330077300.0,619.0,51.0
326,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_326.txt,135.0,135.0,270.0,262.0,69.0,69.0,161.0,-181.0,125.0,125.0,229.0,-41.0,89.0,89.0,161.0,-374.0,0.0,0.0,0.0,-677.0,0.0,0.0,0.0,-677.0,135.0,135.0,821.0,-1688.0,False,1679616.0,0.0,1138823557056.0,739.0,89.0,0.0,677.0,0.0
327,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_327.txt,47.0,47.0,47.0,-242.0,0.0,-34.0,0.0,-282.0,52.0,52.0,94.0,5.0,0.0,-28.0,0.0,-405.0,27.0,27.0,36.0,-69.0,27.0,27.0,27.0,-187.0,52.0,52.0,204.0,-1180.0,False,1679616.0,0.0,1217479863600.0,679.0,91.0,548423628480.0,602.0,34.0
328,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_328.txt,33.0,33.0,49.0,-258.0,81.0,81.0,175.0,82.0,0.0,-28.0,0.0,-477.0,43.0,43.0,43.0,-238.0,27.0,27.0,27.0,-333.0,83.0,83.0,231.0,91.0,83.0,83.0,525.0,-1133.0,False,1679616.0,0.0,950277137040.0,666.0,79.0,186214644000.0,604.0,22.0
329,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_329.txt,35.0,35.0,60.0,-36.0,0.0,-46.0,0.0,-421.0,36.0,36.0,93.0,-26.0,30.0,30.0,30.0,-373.0,0.0,-13.0,0.0,-441.0,0.0,-13.0,0.0,-367.0,36.0,36.0,183.0,-1664.0,False,1679616.0,0.0,1423182360600.0,678.0,86.0,998164235250.0,661.0,57.0
