Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
290,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_290.txt,1.0,1.0,1.0,-207.0,59.0,59.0,59.0,-380.0,0.0,-35.0,0.0,-408.0,34.0,34.0,34.0,-252.0,135.0,135.0,183.0,122.0,135.0,135.0,277.0,-1125.0,False,1953125.0,1.0,69212201850.0,794.0,99.0,17117602320.0,706.0,28.0
291,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_291.txt,48.0,48.0,48.0,-130.0,69.0,69.0,69.0,-162.0,47.0,47.0,87.0,-109.0,62.0,62.0,62.0,-201.0,0.0,-38.0,0.0,-386.0,69.0,69.0,266.0,-988.0,False,1953125.0,1.0,62978261346.0,756.0,97.0,37790534880.0,682.0,73.0
292,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_292.txt,0.0,-54.0,0.0,-518.0,0.0,-4.0,0.0,-173.0,0.0,-38.0,0.0,-402.0,0.0,-29.0,0.0,-245.0,0.0,-47.0,0.0,-317.0,0.0,-4.0,0.0,-1655.0,True,1953125.0,13.0,57336457500.0,734.0,99.0,57336457500.0,733.0,90.0
293,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_293.txt,178.0,178.0,239.0,156.0,125.0,125.0,125.0,-118.0,0.0,-70.0,0.0,-731.0,34.0,34.0,34.0,-524.0,158.0,158.0,230.0,-50.0,178.0,178.0,628.0,-1267.0,False,1953125.0,0.0,68625666912.0,790.0,99.0,0.0,731.0,0.0
294,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_294.txt,93.0,93.0,116.0,63.0,12.0,12.0,12.0,-208.0,47.0,47.0,79.0,-61.0,51.0,51.0,83.0,-71.0,0.0,-8.0,0.0,-190.0,93.0,93.0,290.0,-467.0,False,1953125.0,0.0,42329502600.0,734.0,96.0,10064313072.0,551.0,51.0
295,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_295.txt,120.0,120.0,120.0,-143.0,107.0,107.0,107.0,-204.0,143.0,143.0,143.0,-51.0,0.0,-157.0,0.0,-746.0,140.0,140.0,146.0,-90.0,143.0,143.0,516.0,-1234.0,False,1953125.0,0.0,68072018652.0,766.0,99.0,0.0,746.0,0.0
296,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_296.txt,28.0,28.0,28.0,-177.0,56.0,56.0,56.0,-194.0,40.0,40.0,40.0,-236.0,64.0,64.0,64.0,-259.0,0.0,-69.0,0.0,-425.0,64.0,64.0,188.0,-1291.0,False,1953125.0,0.0,60600207360.0,750.0,96.0,60600207360.0,733.0,96.0
297,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_297.txt,19.0,19.0,19.0,-208.0,0.0,-16.0,0.0,-264.0,0.0,-17.0,0.0,-363.0,70.0,70.0,70.0,-125.0,0.0,-71.0,0.0,-501.0,70.0,70.0,89.0,-1461.0,False,1953125.0,19.0,48877522200.0,710.0,92.0,32508333000.0,670.0,67.0
298,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_298.txt,32.0,32.0,32.0,-220.0,43.0,43.0,43.0,-145.0,0.0,-52.0,0.0,-373.0,0.0,-21.0,0.0,-465.0,0.0,-57.0,0.0,-441.0,43.0,43.0,75.0,-1644.0,False,1953125.0,4.0,63385854336.0,750.0,99.0,50430812544.0,750.0,84.0
299,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_299.txt,85.0,85.0,101.0,-23.0,0.0,-50.0,0.0,-355.0,41.0,41.0,58.0,-46.0,0.0,-42.0,0.0,-323.0,59.0,59.0,80.0,72.0,85.0,85.0,239.0,-675.0,False,1953125.0,0.0,48736628136.0,707.0,94.0,22053965472.0,615.0,77.0
300,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_300.txt,95.0,95.0,209.0,92.0,0.0,-7.0,0.0,-421.0,23.0,23.0,23.0,-194.0,0.0,-42.0,0.0,-497.0,3.0,3.0,6.0,-221.0,95.0,95.0,238.0,-1241.0,False,1953125.0,10.0,57454319280.0,763.0,90.0,29238300000.0,689.0,72.0
301,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_301.txt,126.0,126.0,163.0,7.0,45.0,45.0,59.0,-59.0,92.0,92.0,92.0,-91.0,28.0,28.0,28.0,-331.0,22.0,22.0,22.0,-244.0,126.0,126.0,364.0,-718.0,False,1953125.0,10.0,60373714128.0,810.0,99.0,3716649090.0,538.0,21.0
302,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_302.txt,5.0,5.0,5.0,-93.0,50.0,50.0,50.0,-137.0,41.0,41.0,49.0,-77.0,48.0,48.0,48.0,-187.0,0.0,-38.0,0.0,-425.0,50.0,50.0,152.0,-919.0,False,1953125.0,0.0,59043155520.0,762.0,99.0,34677181440.0,691.0,66.0
303,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_303.txt,20.0,20.0,27.0,-65.0,0.0,-20.0,0.0,-254.0,22.0,22.0,22.0,-112.0,41.0,41.0,46.0,-5.0,0.0,-8.0,0.0,-124.0,41.0,41.0,95.0,-560.0,False,1953125.0,0.0,71509454424.0,771.0,95.0,26305918000.0,619.0,95.0
304,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_304.txt,106.0,106.0,106.0,-50.0,58.0,58.0,98.0,-38.0,23.0,23.0,23.0,-201.0,27.0,27.0,45.0,-91.0,0.0,-64.0,0.0,-494.0,106.0,106.0,272.0,-874.0,False,1953125.0,0.0,27021008700.0,652.0,97.0,12267091200.0,587.0,40.0
305,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_305.txt,2.0,2.0,2.0,-135.0,40.0,40.0,42.0,-14.0,24.0,24.0,24.0,-179.0,69.0,69.0,80.0,-66.0,0.0,-30.0,0.0,-343.0,69.0,69.0,148.0,-737.0,False,1953125.0,0.0,75315699900.0,768.0,99.0,28643252400.0,644.0,76.0
306,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_306.txt,1.0,1.0,1.0,-508.0,75.0,75.0,140.0,-30.0,0.0,-34.0,0.0,-633.0,0.0,-2.0,0.0,-430.0,137.0,137.0,176.0,50.0,137.0,137.0,317.0,-1551.0,False,1953125.0,0.0,68694170112.0,792.0,97.0,35001331200.0,778.0,55.0
307,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_307.txt,167.0,167.0,263.0,143.0,51.0,51.0,51.0,-226.0,193.0,193.0,269.0,159.0,7.0,7.0,7.0,-498.0,0.0,-59.0,0.0,-703.0,193.0,193.0,590.0,-1125.0,False,1953125.0,0.0,44346292848.0,731.0,98.0,0.0,703.0,0.0
308,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_308.txt,80.0,80.0,197.0,91.0,42.0,42.0,68.0,-101.0,105.0,105.0,181.0,10.0,20.0,20.0,20.0,-242.0,29.0,29.0,34.0,-128.0,105.0,105.0,500.0,-370.0,False,1953125.0,12.0,39539048640.0,694.0,98.0,3211108150.0,502.0,25.0
309,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_309.txt,0.0,0.0,0.0,-706.0,0.0,0.0,0.0,-706.0,241.0,241.0,609.0,508.0,0.0,0.0,0.0,-706.0,193.0,193.0,409.0,215.0,241.0,241.0,1018.0,-1395.0,False,1953125.0,1.0,29103803820.0,706.0,93.0,0.0,706.0,0.0
310,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_310.txt,83.0,83.0,129.0,-14.0,63.0,63.0,153.0,39.0,0.0,-56.0,0.0,-413.0,0.0,-45.0,0.0,-487.0,0.0,-16.0,0.0,-94.0,83.0,83.0,282.0,-969.0,False,1953125.0,0.0,43596674352.0,719.0,98.0,20638514400.0,618.0,60.0
311,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_311.txt,0.0,-52.0,0.0,-484.0,0.0,-48.0,0.0,-480.0,20.0,20.0,20.0,-311.0,76.0,76.0,77.0,-36.0,0.0,0.0,0.0,-345.0,76.0,76.0,97.0,-1656.0,False,1953125.0,13.0,55134467388.0,764.0,99.0,43749897984.0,751.0,72.0
312,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_312.txt,0.0,-45.0,0.0,-483.0,0.0,0.0,0.0,-382.0,161.0,161.0,161.0,74.0,0.0,-7.0,0.0,-404.0,0.0,-26.0,0.0,-351.0,161.0,161.0,161.0,-1546.0,False,1953125.0,1.0,56634815250.0,732.0,98.0,40172532010.0,732.0,71.0
313,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_313.txt,21.0,21.0,21.0,-164.0,0.0,-12.0,0.0,-258.0,0.0,0.0,0.0,-160.0,0.0,-40.0,0.0,-317.0,3.0,3.0,3.0,-81.0,21.0,21.0,24.0,-980.0,False,1953125.0,0.0,71378722800.0,780.0,99.0,42264184320.0,682.0,90.0
314,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_314.txt,0.0,-86.0,0.0,-782.0,200.0,200.0,295.0,173.0,123.0,123.0,123.0,-259.0,42.0,42.0,42.0,-600.0,120.0,120.0,128.0,-118.0,200.0,200.0,588.0,-1586.0,False,1953125.0,0.0,72369287340.0,782.0,98.0,0.0,782.0,0.0
315,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_315.txt,0.0,-8.0,0.0,-251.0,94.0,94.0,94.0,-179.0,41.0,41.0,51.0,-174.0,0.0,-22.0,0.0,-481.0,0.0,-49.0,0.0,-497.0,94.0,94.0,145.0,-1582.0,False,1953125.0,11.0,65593476900.0,773.0,98.0,29469533100.0,685.0,61.0
316,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_316.txt,52.0,52.0,101.0,86.0,33.0,33.0,41.0,-55.0,58.0,58.0,58.0,-193.0,0.0,-15.0,0.0,-113.0,0.0,-17.0,0.0,-227.0,58.0,58.0,200.0,-502.0,False,1953125.0,0.0,34061309568.0,703.0,88.0,8291465910.0,498.0,63.0
317,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_317.txt,124.0,124.0,134.0,-50.0,137.0,137.0,211.0,100.0,0.0,-3.0,0.0,-343.0,0.0,-6.0,0.0,-269.0,0.0,-42.0,0.0,-390.0,137.0,137.0,345.0,-952.0,False,1953125.0,4.0,30786467040.0,703.0,89.0,2893110528.0,553.0,16.0
318,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_318.txt,76.0,76.0,76.0,-266.0,50.0,50.0,53.0,-83.0,0.0,-71.0,0.0,-398.0,31.0,31.0,31.0,-95.0,0.0,-31.0,0.0,-220.0,76.0,76.0,160.0,-1062.0,False,1953125.0,4.0,47258265600.0,730.0,99.0,24552615024.0,643.0,57.0
319,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_319.txt,42.0,42.0,42.0,-188.0,55.0,55.0,55.0,-245.0,0.0,-25.0,0.0,-306.0,0.0,-100.0,0.0,-538.0,0.0,-25.0,0.0,-261.0,55.0,55.0,97.0,-1538.0,False,1953125.0,1.0,110751273600.0,842.0,97.0,110751273600.0,835.0,95.0
320,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_320.txt,0.0,-17.0,0.0,-418.0,96.0,96.0,122.0,-16.0,11.0,11.0,11.0,-476.0,0.0,-80.0,0.0,-595.0,121.0,121.0,175.0,157.0,121.0,121.0,308.0,-1348.0,False,1953125.0,0.0,60345160425.0,749.0,98.0,41977264680.0,749.0,78.0
321,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_321.txt,0.0,-31.0,0.0,-293.0,40.0,40.0,78.0,10.0,0.0,-43.0,0.0,-385.0,0.0,-52.0,0.0,-436.0,3.0,3.0,3.0,-163.0,40.0,40.0,81.0,-1267.0,False,1953125.0,5.0,31767030750.0,733.0,92.0,22401140125.0,665.0,67.0
322,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_322.txt,26.0,26.0,26.0,-503.0,0.0,-57.0,0.0,-703.0,86.0,86.0,110.0,-229.0,124.0,124.0,212.0,1.0,183.0,183.0,224.0,116.0,183.0,183.0,572.0,-1318.0,False,1953125.0,0.0,40577607720.0,703.0,93.0,0.0,703.0,0.0
323,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_323.txt,99.0,99.0,279.0,263.0,80.0,80.0,151.0,-27.0,55.0,55.0,55.0,-278.0,15.0,15.0,15.0,-296.0,29.0,29.0,29.0,-212.0,99.0,99.0,529.0,-550.0,False,1953125.0,3.0,36229152960.0,686.0,96.0,3154282560.0,505.0,33.0
324,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_324.txt,105.0,105.0,145.0,138.0,52.0,52.0,52.0,-139.0,0.0,-40.0,0.0,-429.0,44.0,44.0,44.0,-169.0,0.0,-38.0,0.0,-460.0,105.0,105.0,241.0,-1059.0,False,1953125.0,0.0,49028850000.0,729.0,96.0,32274562320.0,684.0,78.0
325,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_325.txt,52.0,52.0,67.0,66.0,0.0,-6.0,0.0,-229.0,0.0,-42.0,0.0,-405.0,0.0,-28.0,0.0,-333.0,150.0,150.0,424.0,424.0,150.0,150.0,491.0,-477.0,False,1953125.0,0.0,44773027200.0,751.0,97.0,14403764352.0,596.0,51.0
326,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_326.txt,58.0,58.0,58.0,-20.0,79.0,79.0,118.0,1.0,12.0,12.0,12.0,-395.0,59.0,59.0,79.0,-147.0,0.0,-38.0,0.0,-274.0,79.0,79.0,267.0,-835.0,False,1953125.0,2.0,74776952250.0,790.0,97.0,29553963712.0,685.0,67.0
327,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_327.txt,34.0,34.0,34.0,-255.0,0.0,-39.0,0.0,-473.0,0.0,-48.0,0.0,-395.0,0.0,-2.0,0.0,-240.0,77.0,77.0,122.0,59.0,77.0,77.0,156.0,-1304.0,False,1953125.0,1.0,54450086400.0,781.0,97.0,35156178360.0,709.0,89.0
328,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_328.txt,15.0,15.0,15.0,-329.0,0.0,-18.0,0.0,-509.0,0.0,-44.0,0.0,-484.0,55.0,55.0,62.0,-238.0,83.0,83.0,85.0,11.0,83.0,83.0,162.0,-1549.0,False,1953125.0,1.0,74213209980.0,781.0,97.0,57888230400.0,781.0,80.0
329,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_329.txt,13.0,13.0,24.0,-121.0,43.0,43.0,56.0,-56.0,37.0,37.0,37.0,-356.0,58.0,58.0,58.0,-290.0,0.0,-49.0,0.0,-527.0,58.0,58.0,175.0,-1350.0,False,1953125.0,0.0,69544075029.0,760.0,96.0,26141845928.0,674.0,53.0
330,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_330.txt,33.0,33.0,33.0,-109.0,110.0,110.0,110.0,-59.0,52.0,52.0,52.0,-126.0,61.0,61.0,61.0,-107.0,0.0,-87.0,0.0,-433.0,110.0,110.0,256.0,-834.0,False,1953125.0,12.0,35786409120.0,724.0,99.0,10100590500.0,578.0,31.0
331,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_331.txt,28.0,28.0,28.0,-80.0,23.0,23.0,23.0,-194.0,0.0,-70.0,0.0,-431.0,45.0,45.0,70.0,-46.0,15.0,15.0,20.0,-199.0,45.0,45.0,141.0,-950.0,False,1953125.0,0.0,48674496240.0,755.0,96.0,19826486784.0,618.0,64.0
332,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_332.txt,68.0,68.0,69.0,-224.0,0.0,-45.0,0.0,-731.0,222.0,222.0,543.0,514.0,38.0,38.0,38.0,-565.0,0.0,0.0,0.0,-568.0,222.0,222.0,650.0,-1574.0,False,1953125.0,2.0,29641475136.0,731.0,96.0,0.0,731.0,0.0
333,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_333.txt,0.0,-140.0,0.0,-746.0,124.0,124.0,124.0,-102.0,174.0,174.0,190.0,-7.0,106.0,106.0,106.0,-281.0,107.0,107.0,107.0,-228.0,174.0,174.0,527.0,-1364.0,False,1953125.0,2.0,66025814400.0,764.0,95.0,0.0,746.0,0.0
334,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_334.txt,46.0,46.0,70.0,-131.0,47.0,47.0,47.0,-244.0,123.0,123.0,127.0,-1.0,0.0,-101.0,0.0,-438.0,22.0,22.0,22.0,-221.0,123.0,123.0,266.0,-1035.0,False,1953125.0,0.0,51474455424.0,786.0,97.0,28655489280.0,687.0,44.0
335,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_335.txt,29.0,29.0,37.0,-98.0,0.0,-66.0,0.0,-364.0,11.0,11.0,11.0,-165.0,14.0,14.0,14.0,-77.0,0.0,-12.0,0.0,-171.0,29.0,29.0,62.0,-875.0,False,1953125.0,1.0,55425275136.0,742.0,96.0,22757623920.0,611.0,83.0
336,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_336.txt,34.0,34.0,50.0,-54.0,0.0,-25.0,0.0,-203.0,52.0,52.0,52.0,-204.0,0.0,-36.0,0.0,-382.0,16.0,16.0,16.0,-133.0,52.0,52.0,118.0,-976.0,False,1953125.0,0.0,35333602668.0,691.0,96.0,29624310144.0,636.0,96.0
337,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_337.txt,0.0,-15.0,0.0,-161.0,53.0,53.0,53.0,-24.0,18.0,18.0,18.0,-302.0,21.0,21.0,21.0,-64.0,43.0,43.0,43.0,-38.0,53.0,53.0,135.0,-589.0,False,1953125.0,0.0,59201528100.0,758.0,98.0,18737196192.0,590.0,69.0
338,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_338.txt,4.0,4.0,4.0,-95.0,62.0,62.0,73.0,-155.0,15.0,15.0,15.0,-283.0,0.0,-20.0,0.0,-280.0,0.0,-76.0,0.0,-405.0,62.0,62.0,92.0,-1218.0,False,1953125.0,2.0,40085760000.0,695.0,98.0,37773120000.0,661.0,98.0
339,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_339.txt,0.0,-1.0,0.0,-198.0,35.0,35.0,56.0,-18.0,33.0,33.0,33.0,-82.0,0.0,-32.0,0.0,-364.0,0.0,-24.0,0.0,-181.0,35.0,35.0,89.0,-843.0,False,1953125.0,0.0,52714344000.0,755.0,99.0,22339027056.0,626.0,62.0
340,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_340.txt,52.0,52.0,65.0,-60.0,10.0,10.0,10.0,-127.0,0.0,-36.0,0.0,-288.0,0.0,-21.0,0.0,-261.0,0.0,-42.0,0.0,-330.0,52.0,52.0,75.0,-1066.0,False,1953125.0,14.0,40675855500.0,712.0,95.0,19740906900.0,619.0,55.0
341,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_341.txt,23.0,23.0,39.0,-55.0,4.0,4.0,4.0,-285.0,0.0,-49.0,0.0,-333.0,12.0,12.0,12.0,-144.0,0.0,-24.0,0.0,-222.0,23.0,23.0,55.0,-1039.0,False,1953125.0,0.0,26546520240.0,659.0,98.0,23229255168.0,606.0,92.0
342,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_342.txt,83.0,83.0,126.0,16.0,19.0,19.0,19.0,-142.0,115.0,115.0,152.0,-67.0,0.0,-27.0,0.0,-409.0,0.0,-8.0,0.0,-415.0,115.0,115.0,297.0,-1017.0,False,1953125.0,0.0,49530624000.0,751.0,98.0,13840767360.0,629.0,38.0
343,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_343.txt,17.0,17.0,17.0,-123.0,0.0,-70.0,0.0,-399.0,0.0,-17.0,0.0,-335.0,26.0,26.0,26.0,-148.0,77.0,77.0,121.0,121.0,77.0,77.0,164.0,-884.0,False,1953125.0,1.0,49388058720.0,713.0,97.0,19697788110.0,592.0,79.0
344,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_344.txt,77.0,77.0,78.0,-12.0,39.0,39.0,65.0,-115.0,50.0,50.0,50.0,-275.0,0.0,-77.0,0.0,-392.0,0.0,-4.0,0.0,-149.0,77.0,77.0,193.0,-943.0,False,1953125.0,5.0,30615722280.0,655.0,98.0,7831358136.0,541.0,37.0
345,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_345.txt,70.0,70.0,70.0,-161.0,64.0,64.0,64.0,-207.0,0.0,-57.0,0.0,-534.0,0.0,-40.0,0.0,-483.0,71.0,71.0,191.0,191.0,71.0,71.0,325.0,-1194.0,False,1953125.0,0.0,46210867200.0,761.0,98.0,30631758040.0,715.0,52.0
346,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_346.txt,68.0,68.0,75.0,-9.0,0.0,-39.0,0.0,-347.0,15.0,15.0,15.0,-166.0,62.0,62.0,74.0,-14.0,65.0,65.0,87.0,-71.0,68.0,68.0,251.0,-607.0,False,1953125.0,1.0,80151059160.0,796.0,99.0,16798252032.0,579.0,76.0
347,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_347.txt,89.0,89.0,89.0,-72.0,54.0,54.0,105.0,-28.0,33.0,33.0,33.0,-180.0,20.0,20.0,20.0,-210.0,0.0,-45.0,0.0,-443.0,89.0,89.0,247.0,-933.0,False,1953125.0,4.0,40190061600.0,719.0,98.0,18892764000.0,601.0,66.0
348,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_348.txt,46.0,46.0,46.0,-43.0,0.0,0.0,0.0,-77.0,79.0,79.0,81.0,-76.0,0.0,-22.0,0.0,-306.0,48.0,48.0,48.0,-156.0,79.0,79.0,175.0,-658.0,False,1953125.0,0.0,44043274368.0,743.0,98.0,9351037872.0,531.0,57.0
349,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_349.txt,0.0,-21.0,0.0,-102.0,16.0,16.0,32.0,-102.0,0.0,-55.0,0.0,-289.0,33.0,33.0,35.0,-146.0,0.0,-64.0,0.0,-384.0,33.0,33.0,67.0,-1023.0,False,1953125.0,0.0,41073858000.0,717.0,97.0,27724756680.0,640.0,89.0
350,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_350.txt,0.0,-17.0,0.0,-213.0,0.0,-43.0,0.0,-503.0,94.0,94.0,94.0,-86.0,0.0,-23.0,0.0,-457.0,22.0,22.0,35.0,-152.0,94.0,94.0,129.0,-1411.0,False,1953125.0,4.0,57724581200.0,738.0,94.0,50522048400.0,738.0,92.0
351,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_351.txt,111.0,111.0,229.0,203.0,119.0,119.0,220.0,67.0,0.0,-18.0,0.0,-354.0,2.0,2.0,2.0,-375.0,37.0,37.0,37.0,-163.0,119.0,119.0,488.0,-622.0,False,1953125.0,4.0,52026091425.0,750.0,98.0,1859574633.0,553.0,21.0
352,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_352.txt,14.0,14.0,14.0,-441.0,60.0,60.0,62.0,-110.0,0.0,-59.0,0.0,-534.0,38.0,38.0,41.0,-98.0,65.0,65.0,76.0,-70.0,65.0,65.0,193.0,-1253.0,False,1953125.0,0.0,41187440000.0,688.0,98.0,29760238080.0,688.0,60.0
353,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_353.txt,81.0,81.0,81.0,-128.0,52.0,52.0,52.0,-162.0,26.0,26.0,26.0,-248.0,45.0,45.0,45.0,-211.0,0.0,-117.0,0.0,-556.0,81.0,81.0,204.0,-1305.0,False,1953125.0,0.0,98640811584.0,821.0,99.0,53195032800.0,788.0,45.0
354,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_354.txt,74.0,74.0,85.0,-54.0,103.0,103.0,103.0,-47.0,17.0,17.0,17.0,-308.0,92.0,92.0,120.0,-13.0,0.0,-11.0,0.0,-322.0,103.0,103.0,325.0,-744.0,False,1953125.0,5.0,42243960960.0,681.0,97.0,2963610000.0,560.0,10.0
355,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_355.txt,195.0,195.0,405.0,405.0,0.0,-2.0,0.0,-470.0,7.0,7.0,7.0,-312.0,0.0,-56.0,0.0,-542.0,0.0,-66.0,0.0,-600.0,195.0,195.0,412.0,-1519.0,False,1953125.0,1.0,65722096560.0,753.0,98.0,36372389704.0,748.0,86.0
356,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_356.txt,0.0,-6.0,0.0,-264.0,0.0,-1.0,0.0,-222.0,0.0,-34.0,0.0,-344.0,0.0,-82.0,0.0,-440.0,0.0,-45.0,0.0,-370.0,0.0,-1.0,0.0,-1640.0,True,1953125.0,27.0,102800586240.0,831.0,99.0,89049115584.0,796.0,99.0
357,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_357.txt,72.0,72.0,122.0,-18.0,0.0,-9.0,0.0,-328.0,0.0,-5.0,0.0,-280.0,0.0,-19.0,0.0,-383.0,135.0,135.0,221.0,178.0,135.0,135.0,343.0,-831.0,False,1953125.0,1.0,45797365152.0,708.0,98.0,18348160800.0,625.0,71.0
358,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_358.txt,48.0,48.0,48.0,-419.0,0.0,-83.0,0.0,-633.0,35.0,35.0,70.0,-53.0,82.0,82.0,106.0,-83.0,0.0,-14.0,0.0,-421.0,82.0,82.0,224.0,-1609.0,False,1953125.0,11.0,28353911040.0,694.0,99.0,15683809680.0,686.0,34.0
359,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_359.txt,1.0,1.0,1.0,-235.0,39.0,39.0,39.0,-318.0,23.0,23.0,23.0,-444.0,198.0,198.0,268.0,212.0,0.0,-33.0,0.0,-605.0,198.0,198.0,331.0,-1390.0,False,1953125.0,0.0,68902951320.0,757.0,98.0,32759392176.0,744.0,49.0
360,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_360.txt,71.0,71.0,71.0,-152.0,19.0,19.0,19.0,-123.0,3.0,3.0,3.0,-321.0,6.0,6.0,6.0,-247.0,0.0,-71.0,0.0,-538.0,71.0,71.0,99.0,-1381.0,False,1953125.0,3.0,30890254824.0,670.0,96.0,26470932237.0,665.0,51.0
361,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_361.txt,19.0,19.0,38.0,-543.0,69.0,69.0,142.0,-417.0,407.0,407.0,1165.0,1165.0,0.0,0.0,0.0,-683.0,0.0,0.0,0.0,-683.0,407.0,407.0,1345.0,-1161.0,False,1953125.0,0.0,29659521360.0,711.0,98.0,0.0,683.0,0.0
362,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_362.txt,27.0,27.0,27.0,-108.0,0.0,-15.0,0.0,-214.0,52.0,52.0,52.0,-217.0,0.0,-75.0,0.0,-565.0,0.0,-5.0,0.0,-156.0,52.0,52.0,79.0,-1260.0,False,1953125.0,0.0,56920948000.0,765.0,99.0,53580676800.0,726.0,84.0
